run_idx,0,10,20,30,40,50,60,70,80,90,100
0,0.0550134740769863,0.1093207150697708,0.110396459698677,0.100442849099636,0.1544016748666763,0.1359264701604843,0.0936601758003234,0.2088747918605804,0.1612797081470489,0.1237616166472435,0.1628046780824661
1,0.0606749504804611,0.0605645477771759,0.0990510210394859,0.0981369540095329,0.0942769795656204,0.1275925636291504,0.0964016765356063,0.1559628397226333,0.2437445074319839,0.2649486660957336,0.1000652536749839
2,0.0611130185425281,0.1180777549743652,0.0993852093815803,0.0954527109861373,0.2197192758321762,0.2081790715456009,0.1275637745857238,0.1166307181119918,0.1006247848272323,0.1902381628751754,0.1520562320947647
3,0.0500223375856876,0.0784001424908638,0.1064694002270698,0.1478438824415207,0.1279651671648025,0.0779327899217605,0.1949620395898819,0.139856219291687,0.1429466307163238,0.1760997176170349,0.1534636467695236
4,0.0630350932478904,0.052835863083601,0.171627402305603,0.0988817140460014,0.0949725955724716,0.1736193746328354,0.0930530652403831,0.1257323324680328,0.1816753596067428,0.1888814121484756,0.0737267583608627
5,0.0649840161204338,0.0997669398784637,0.0619110986590385,0.1019072085618972,0.1504947245121002,0.166376918554306,0.1097840219736099,0.2322159558534622,0.1684388667345047,0.1501720398664474,0.1352902203798294
6,0.0628613606095314,0.0898827090859413,0.0757360905408859,0.1173638850450515,0.1717879772186279,0.1456715911626815,0.1498744636774063,0.1455077975988388,0.2157512903213501,0.2227301448583603,0.115067072212696
7,0.0691542252898216,0.0683148652315139,0.0704331547021865,0.1287621408700943,0.1186075657606124,0.254473477602005,0.1708814203739166,0.1253517717123031,0.2081087827682495,0.1289727240800857,0.2460615187883377
8,0.0751253962516784,0.0646863356232643,0.0978307873010635,0.0902920141816139,0.1603310853242874,0.1304914802312851,0.2465529143810272,0.1459387987852096,0.1064890325069427,0.2286704629659652,0.2574950158596039
9,0.0541207492351532,0.0790267437696456,0.1265358328819275,0.1361220628023147,0.125659704208374,0.1504396796226501,0.0936887934803962,0.1664115488529205,0.148521140217781,0.1464409381151199,0.1521035581827163
10,0.0542845800518989,0.1003242209553718,0.0782270729541778,0.095022477209568,0.1726858168840408,0.110788807272911,0.1759415864944458,0.1572352945804596,0.1059854850172996,0.187715396285057,0.2876102924346924
11,0.0480849146842956,0.1328178495168686,0.10624910145998,0.1127304807305336,0.1612511426210403,0.1492474973201751,0.165352001786232,0.2318535596132278,0.2323150634765625,0.1591453850269317,0.2585724294185638
12,0.0606352835893631,0.0728322640061378,0.0964814350008964,0.1558003425598144,0.227893978357315,0.1386440247297287,0.1156466677784919,0.1362472474575042,0.1646342575550079,0.1241478025913238,0.2526795566082001
13,0.0582571513950824,0.0768257603049278,0.0938275679945945,0.1278046667575836,0.082312949001789,0.1957361996173858,0.1538570672273636,0.0922009646892547,0.1121262237429618,0.1503970772027969,0.2588891983032226
14,0.0509018041193485,0.0901059880852699,0.0905842781066894,0.111682541668415,0.1643958389759063,0.0882918238639831,0.1481085270643234,0.1312633752822876,0.1459758728742599,0.0864399001002311,0.1648037731647491
15,0.0760842934250831,0.1303496658802032,0.1056445613503456,0.1212534233927726,0.0952548012137413,0.0913175791501998,0.2308280766010284,0.1157198771834373,0.0902294144034385,0.1358190923929214,0.2357764691114425
16,0.0741653740406036,0.0632174313068389,0.0788909718394279,0.1673747599124908,0.1086868196725845,0.136762723326683,0.165819376707077,0.2523992657661438,0.2001241445541381,0.1341141909360885,0.1854099184274673
17,0.0680235996842384,0.0738273710012435,0.1141900494694709,0.1159609109163284,0.1396261900663375,0.1410030573606491,0.140645295381546,0.2556365430355072,0.1345927715301513,0.2355651408433914,0.2564018666744232
18,0.0470167994499206,0.0910597816109657,0.1105787903070449,0.113453596830368,0.1788348406553268,0.2110471874475479,0.1083953604102134,0.0950345546007156,0.2366856634616851,0.2511150240898132,0.2388628423213958
19,0.0691681876778602,0.0862831026315689,0.0969294533133506,0.1079181879758834,0.116352304816246,0.0941501706838607,0.1047885939478874,0.1135046556591987,0.1261845827102661,0.1717694997787475,0.2340378314256668
20,0.066179059445858,0.0901026055216789,0.0954931378364563,0.0970903784036636,0.107803113758564,0.1096707805991172,0.1513702422380447,0.1080744192004203,0.1706610471010208,0.2320668250322342,0.2202242612838745
21,0.062372513115406,0.0723737329244613,0.0828979685902595,0.1109884679317474,0.0990249216556549,0.0932441875338554,0.2318609803915023,0.2120513319969177,0.1432618051767349,0.2451718151569366,0.2556397616863251
22,0.0596737042069435,0.0966704860329628,0.2311706691980362,0.134660854935646,0.0997047573328018,0.1046681925654411,0.1272648572921753,0.1736364364624023,0.1619826704263687,0.2366527169942855,0.1451782137155532
23,0.0371395498514175,0.0987856835126876,0.0825666785240173,0.0966097116470336,0.1687349528074264,0.1455065310001373,0.1321260780096054,0.1097562983632087,0.154616430401802,0.3447778224945068,0.1999345868825912
24,0.0470551438629627,0.0775342658162117,0.0848999544978141,0.1787427365779876,0.0863192602992057,0.118308775126934,0.1191214174032211,0.1590411067008972,0.0787440314888954,0.1431786119937896,0.1309813857078552
25,0.0750297904014587,0.0543122105300426,0.0868314057588577,0.1255614608526229,0.1319627165794372,0.2624775469303131,0.0991375893354415,0.1105182096362114,0.122325100004673,0.2473807334899902,0.1543022841215133
26,0.0754910930991172,0.051382191479206,0.1897088289260864,0.1195005178451538,0.0965419486165046,0.1165227070450782,0.229178786277771,0.1759996116161346,0.1071785539388656,0.2040362209081649,0.1747994571924209
27,0.0497619025409221,0.087144561111927,0.1044631004333496,0.1142592430114746,0.1467224359512329,0.1198277249932289,0.2177500426769256,0.1325748115777969,0.2342284768819809,0.2321766912937164,0.1233943626284599
28,0.0579650215804576,0.1072203963994979,0.1011880859732627,0.1237608343362808,0.1848843246698379,0.1259447336196899,0.1013367101550102,0.2469192594289779,0.2515290975570678,0.2443056851625442,0.1334814578294754
29,0.0809758752584457,0.0794974118471145,0.10158072412014,0.1118261441588401,0.0969386547803878,0.133224681019783,0.1275472193956375,0.1415766030550003,0.1616566479206085,0.1745066791772842,0.1978746056556701
