eval_year,mape
0,0.07416537404060364
10,0.06321743130683899
20,0.07889097183942795
30,0.16737475991249084
40,0.10868681967258453
50,0.13676272332668304
60,0.16581937670707703
70,0.2523992657661438
80,0.20012414455413818
90,0.13411419093608856
100,0.18540991842746735
