eval_year,mape
0,0.0500223375856876
10,0.0784001424908638
20,0.1064694002270698
30,0.1478438824415207
40,0.1279651671648025
50,0.07793278992176056
60,0.1949620395898819
70,0.139856219291687
80,0.1429466307163238
90,0.1760997176170349
100,0.1534636467695236
