eval_year,mape
0,0.08797682076692581
10,0.028569580987095833
20,0.05670861899852753
30,0.016022365540266037
40,0.0437878742814064
50,0.2127503603696823
60,0.035235900431871414
70,0.010177884250879288
80,0.4971265196800232
90,0.6448880434036255
100,0.10136652737855911
