eval_year,mape
0,0.08250787854194641
10,0.027971914038062096
20,0.009364930912852287
30,0.13639691472053528
40,0.16850903630256653
50,0.3768154978752136
60,0.364875465631485
70,0.06971831619739532
80,0.635452926158905
90,0.1913047730922699
100,0.947250485420227
