eval_year,mape
0,0.011121738702058792
10,0.015152421779930592
20,0.01543834712356329
30,0.018305160105228424
40,0.017173750326037407
50,0.016457419842481613
60,0.018621979281306267
70,0.01948995515704155
80,0.019013850018382072
90,0.018895931541919708
100,0.018598975613713264
