eval_year,mape
0,0.0111353816464543
10,0.0163421854376792
20,0.0179274603724479
30,0.0280924923717975
40,0.0537791214883327
50,0.0397905595600605
60,0.03244916722178459
70,0.06320297718048096
80,0.190304547548294
90,0.024008523672819138
100,0.0220995899289846
