eval_year,mape
0,0.06303509324789047
10,0.1192726418375969
20,0.11683011800050735
30,0.05703526362776756
40,0.08618345856666565
50,0.0772106945514679
60,0.09145728498697281
70,0.10180523246526718
80,0.10605913400650024
90,0.09162741899490356
100,0.09443468600511551
