run_idx,0,10,20,30,40,50,60,70,80,90,100
0,0.0550134740769863,0.0940757244825363,0.0938636437058448,0.0758431851863861,0.091420903801918,0.0909824892878532,0.0990315526723861,0.0947267115116119,0.1051435992121696,0.0896633267402648,0.0927896723151207
1,0.0606749504804611,0.1059243157505989,0.1054429709911346,0.0933498442173004,0.1010665223002433,0.1220753565430641,0.0922313928604126,0.1082866266369819,0.1140234768390655,0.1116331741213798,0.0959495306015014
2,0.0611130185425281,0.0918362662196159,0.1204079166054725,0.1052396297454834,0.077552430331707,0.1186217367649078,0.1073984801769256,0.0876931175589561,0.107417955994606,0.0912230983376503,0.090856947004795
3,0.0500223375856876,0.1224889010190963,0.1116044595837593,0.1100746393203735,0.0968444421887397,0.1001846864819526,0.1062511354684829,0.0914211645722389,0.0838849246501922,0.1112945526838302,0.0918789282441139
4,0.0630350932478904,0.1192726418375969,0.1168301180005073,0.0570352636277675,0.0861834585666656,0.0772106945514679,0.0914572849869728,0.1018052324652671,0.1060591340065002,0.0916274189949035,0.0944346860051155
5,0.0649840161204338,0.0979927107691764,0.1000606268644332,0.1074194610118866,0.1123620793223381,0.1247558817267417,0.093422383069992,0.1060777157545089,0.1074506863951683,0.0970049351453781,0.1125357300043106
6,0.0628613606095314,0.1302421540021896,0.0972703620791435,0.0971608459949493,0.1091287583112716,0.0916867554187774,0.0841066017746925,0.103355199098587,0.0914620608091354,0.1138286814093589,0.1219321936368942
7,0.0691542252898216,0.1022052317857742,0.1099212244153022,0.1091599017381668,0.0980119407176971,0.0734785795211792,0.0894457846879959,0.1119824051856994,0.1101061254739761,0.1160907596349716,0.0718857944011688
8,0.0751253962516784,0.0965461581945419,0.0709079802036285,0.1047170758247375,0.1070708334445953,0.0993639454245567,0.1027230769395828,0.1232230737805366,0.1104351431131362,0.1079516261816024,0.1284988671541214
9,0.0541207492351532,0.103010669350624,0.0871393606066703,0.1071332991123199,0.09423828125,0.0962567254900932,0.1045704707503318,0.1142778322100639,0.1077457070350647,0.110010415315628,0.1194168850779533
10,0.0542845800518989,0.0914073958992958,0.0933438166975975,0.1287898123264312,0.1201183125376701,0.0939967706799507,0.1165201365947723,0.1031942367553711,0.0938001051545143,0.1105963960289955,0.1083435714244842
11,0.0480849146842956,0.0881172269582748,0.0833853557705879,0.0746316164731979,0.0991390496492385,0.1026232689619064,0.0992863029241561,0.0958404317498207,0.1017631813883781,0.0931642800569534,0.1037943214178085
12,0.0606352835893631,0.105468176305294,0.0683974400162696,0.0782870054244995,0.0997054949402809,0.097835436463356,0.1044077351689338,0.094061754643917,0.0920204743742942,0.0766395404934883,0.1006697639822959
13,0.0582571513950824,0.0727509409189224,0.0800372958183288,0.0908783823251724,0.0562450066208839,0.0670756846666336,0.0749047100543975,0.0691598355770111,0.0997287184000015,0.0885603204369545,0.0824106037616729
14,0.0509018041193485,0.0797365307807922,0.0545093603432178,0.0890198722481727,0.0894097313284874,0.0950707420706749,0.0986441522836685,0.0788647681474685,0.1045449674129486,0.0785366147756576,0.1177726909518241
15,0.0760842934250831,0.0932417437434196,0.099298745393753,0.065921202301979,0.0905778408050537,0.0886405482888221,0.113082930445671,0.0860180035233497,0.089877963066101,0.0999716222286224,0.0938271358609199
16,0.0741653740406036,0.1053417474031448,0.1064521223306655,0.1017706543207168,0.0859942808747291,0.0825204476714134,0.0804261863231659,0.0869787782430648,0.1042984649538993,0.110037513077259,0.1100863218307495
17,0.0680235996842384,0.0835326984524726,0.0918435379862785,0.0995879247784614,0.0975673794746398,0.0902432054281234,0.122189961373806,0.116630382835865,0.1127606332302093,0.1138252317905426,0.0945008844137191
18,0.0470167994499206,0.0948605239391326,0.1196599081158638,0.1214713007211685,0.0997898429632186,0.1144388690590858,0.0908869206905365,0.1154073327779769,0.1163685172796249,0.088866077363491,0.1269198358058929
19,0.0691681876778602,0.0782681629061698,0.0888964384794235,0.0977454558014869,0.1003248691558837,0.0832127481698989,0.0877523198723793,0.0783052742481231,0.0893043801188469,0.1008606404066085,0.1009420976042747
20,0.066179059445858,0.0797668471932411,0.1125910952687263,0.1058613136410713,0.1050726473331451,0.1164579540491104,0.0846468210220336,0.1223632395267486,0.1301486045122146,0.1076927036046981,0.0940319076180458
21,0.062372513115406,0.0953311547636985,0.109030082821846,0.0823656320571899,0.1094381138682365,0.1069321855902671,0.0820205137133598,0.0777702927589416,0.0795481130480766,0.0905928462743759,0.0772445350885391
22,0.0596737042069435,0.076750710606575,0.1205186918377876,0.118448220193386,0.1047417372465133,0.0932474210858345,0.1091781184077262,0.1102174222469329,0.1047049239277839,0.0851560682058334,0.1070429161190986
23,0.0371395498514175,0.1390738934278488,0.1013534441590309,0.0891854614019393,0.1082378849387168,0.1198380142450332,0.1159914806485176,0.1379990577697754,0.1167048886418342,0.103716492652893,0.1349130719900131
24,0.0470551438629627,0.0725948438048362,0.0710409283638,0.0841982364654541,0.0729126408696174,0.0834108963608741,0.0939790457487106,0.1127522587776184,0.0894351005554199,0.0781314745545387,0.0939915031194686
25,0.0750297904014587,0.0990932807326316,0.1113772019743919,0.0823414027690887,0.0862682610750198,0.107607752084732,0.0849259123206138,0.1169805005192756,0.1043008267879486,0.0896752625703811,0.1030451878905296
26,0.0754910930991172,0.0816070586442947,0.0859591364860534,0.0741709843277931,0.0988449230790138,0.0946817621588707,0.0720288679003715,0.1137098148465156,0.0846385434269905,0.0935093909502029,0.097646877169609
27,0.0497619025409221,0.0676617249846458,0.1177735030651092,0.0982665345072746,0.136165365576744,0.0742361396551132,0.092800348997116,0.1114601045846939,0.0972025319933891,0.0913763716816902,0.0987825542688369
28,0.0579650215804576,0.0802688673138618,0.0923461019992828,0.1018318906426429,0.0800892114639282,0.1224999204277992,0.0823690369725227,0.0984669774770736,0.0896044373512268,0.0963810831308364,0.1199424043297767
29,0.0809758752584457,0.0886153280735015,0.1022049933671951,0.1036564856767654,0.1211621835827827,0.09360221773386,0.1122925207018852,0.0805571675300598,0.1108186319470405,0.1221306771039962,0.0986987575888633
