eval_year,mape
0,0.066179059445858
10,0.07976684719324112
20,0.11259109526872635
30,0.10586131364107132
40,0.10507264733314514
50,0.11645795404911041
60,0.08464682102203369
70,0.12236323952674866
80,0.13014860451221466
90,0.10769270360469818
100,0.0940319076180458
