eval_year,mape
0,0.06916818767786026
10,0.07826816290616989
20,0.08889643847942352
30,0.09774545580148697
40,0.10032486915588379
50,0.08321274816989899
60,0.0877523198723793
70,0.07830527424812317
80,0.0893043801188469
90,0.10086064040660858
100,0.10094209760427475
