eval_year,mape
0,0.058257151395082474
10,0.07275094091892242
20,0.08003729581832886
30,0.09087838232517242
40,0.05624500662088394
50,0.0670756846666336
60,0.07490471005439758
70,0.06915983557701111
80,0.09972871840000153
90,0.0885603204369545
100,0.08241060376167297
