0,1,2,3
0.0893331066922568,0.06291423481234348,0.02178106808769369,0.10242163461389704
0.08663086895165108,0.031197866732585976,0.06813915719667266,0.06810176345071567
0.06651711647582685,0.07008438758064336,0.09664044432746662,0.034707593846292954
0.07161909024547455,0.07479382423570394,0.04427683096503383,0.0890729705472135
