eval_year,mape
0,0.01100902445614338
10,0.020423302426934242
20,0.02044687420129776
30,0.026677822694182396
40,0.02732519619166851
50,0.027802279219031334
60,0.028892671689391136
70,0.030662352219223976
80,0.03657224774360657
90,0.029224233701825142
100,0.03309909626841545
