n_runs,mean_y0,mean_y10,mean_y20,mean_y30,mean_y40,mean_y50,mean_y60,mean_y70,mean_y80,mean_y90,mean_y100
14,0.011437664008034086,0.02027477869497874,0.021754648935581905,0.023811741599014783,0.025831073256475528,0.02709033765963142,0.028908062992351352,0.03201509373528612,0.03262046072632069,0.032815304451755074,0.034140771654035305
14,0.011437664008034086,0.02027477869497874,0.021754648935581905,0.023811741599014783,0.025831073256475528,0.02709033765963142,0.028908062992351352,0.03201509373528612,0.03262046072632069,0.032815304451755074,0.034140771654035305
14,0.011437664008034086,0.02027477869497874,0.021754648935581905,0.023811741599014783,0.025831073256475528,0.02709033765963142,0.028908062992351352,0.03201509373528612,0.03262046072632069,0.032815304451755074,0.034140771654035305
14,0.011437664008034086,0.02027477869497874,0.021754648935581905,0.023811741599014783,0.025831073256475528,0.02709033765963142,0.028908062992351352,0.03201509373528612,0.03262046072632069,0.032815304451755074,0.034140771654035305
14,0.011437664008034086,0.02027477869497874,0.021754648935581905,0.023811741599014783,0.025831073256475528,0.02709033765963142,0.028908062992351352,0.03201509373528612,0.03262046072632069,0.032815304451755074,0.034140771654035305
14,0.011437664008034086,0.02027477869497874,0.021754648935581905,0.023811741599014783,0.025831073256475528,0.02709033765963142,0.028908062992351352,0.03201509373528612,0.03262046072632069,0.032815304451755074,0.034140771654035305
14,0.011437664008034086,0.02027477869497874,0.021754648935581905,0.023811741599014783,0.025831073256475528,0.02709033765963142,0.028908062992351352,0.03201509373528612,0.03262046072632069,0.032815304451755074,0.034140771654035305
14,0.011437664008034086,0.02027477869497874,0.021754648935581905,0.023811741599014783,0.025831073256475528,0.02709033765963142,0.028908062992351352,0.03201509373528612,0.03262046072632069,0.032815304451755074,0.034140771654035305
14,0.011437664008034086,0.02027477869497874,0.021754648935581905,0.023811741599014783,0.025831073256475528,0.02709033765963142,0.028908062992351352,0.03201509373528612,0.03262046072632069,0.032815304451755074,0.034140771654035305
14,0.011437664008034086,0.02027477869497874,0.021754648935581905,0.023811741599014783,0.025831073256475528,0.02709033765963142,0.028908062992351352,0.03201509373528612,0.03262046072632069,0.032815304451755074,0.034140771654035305
14,0.011437664008034086,0.02027477869497874,0.021754648935581905,0.023811741599014783,0.025831073256475528,0.02709033765963142,0.028908062992351352,0.03201509373528612,0.03262046072632069,0.032815304451755074,0.034140771654035305
14,0.011437664008034086,0.02027477869497874,0.021754648935581905,0.023811741599014783,0.025831073256475528,0.02709033765963142,0.028908062992351352,0.03201509373528612,0.03262046072632069,0.032815304451755074,0.034140771654035305
14,0.011437664008034086,0.02027477869497874,0.021754648935581905,0.023811741599014783,0.025831073256475528,0.02709033765963142,0.028908062992351352,0.03201509373528612,0.03262046072632069,0.032815304451755074,0.034140771654035305
14,0.011437664008034086,0.02027477869497874,0.021754648935581905,0.023811741599014783,0.025831073256475528,0.02709033765963142,0.028908062992351352,0.03201509373528612,0.03262046072632069,0.032815304451755074,0.034140771654035305
14,0.011437664008034086,0.02027477869497874,0.021754648935581905,0.023811741599014783,0.025831073256475528,0.02709033765963142,0.028908062992351352,0.03201509373528612,0.03262046072632069,0.032815304451755074,0.034140771654035305
15,0.011435929685831032,0.02028840743005272,0.021713627253969463,0.02389710806310173,0.02600224787990247,0.027110400175054835,0.028879777093728343,0.03183988618353998,0.032435087238748814,0.03323061019182202,0.03383297373851135
16,0.011405973695218527,0.020181871019303764,0.02166590048000212,0.02386102208402004,0.025908980984240722,0.02742492442484942,0.028826511930674276,0.03177133109420534,0.032400532974861514,0.033294856082648004,0.033729632385075044
17,0.01138379611074921,0.020372168325325988,0.021684910225517568,0.02391818078125221,0.025833916466902238,0.027265719740706303,0.029263073249774785,0.03191408208187885,0.03248725228888143,0.033337180447929014,0.033514952834914666
18,0.0113913401857846,0.02019487041980025,0.021576010104682672,0.023802769059936172,0.025954152146975155,0.027499381763239673,0.029153707540697484,0.03197166240877572,0.03270470568289355,0.033638348595963555,0.033719396425618026
19,0.011400416101279981,0.020278688814294937,0.02153752734394446,0.02382948720141458,0.025890518960199817,0.027363294735550856,0.029100259667948637,0.03181885682830682,0.03294229752531173,0.03363244568831039,0.03392817727045005
20,0.011449128948152035,0.020302322041243288,0.021602799557149374,0.023847305681556432,0.02579970629885789,0.027259461022913434,0.02908723801374432,0.03198459884151813,0.03283024942502376,0.03375994134694335,0.03412714544683691
21,0.011451814190617601,0.020353730413175737,0.021604190181408574,0.023848121098819203,0.025873727830392938,0.02723088931469688,0.029306267698605823,0.0321298755173172,0.03315907814318222,0.033991027800809745,0.034152802079915966
22,0.011460144453766646,0.020313003100454783,0.021836922927336227,0.023980434221977508,0.025970630093731628,0.027120527303354288,0.02913102346726436,0.03215883206576106,0.03295397758483883,0.033898757601326136,0.03428603319281878
23,0.011447476749510844,0.020182645839193568,0.02174327012313446,0.02393146871548629,0.025921755996735164,0.027098264545202234,0.029233852401375743,0.03201499799995316,0.03278739191591736,0.03404335985365119,0.034710358666337024
24,0.01151032474202412,0.020205207789937632,0.021928197859475983,0.02386835077777502,0.025754197888697154,0.027268428898726882,0.029045623028650852,0.031983614511166984,0.032714187012364435,0.03395926486700771,0.034762648865580524
25,0.011494608893990494,0.020219418108463266,0.022030213549733134,0.023886720389127706,0.025900866463780373,0.02719545550644396,0.02899114087224004,0.031853970512747735,0.03266031801700589,0.03382278196513651,0.03472900137305256
26,0.011486996036882562,0.020276544114144927,0.0220961197494314,0.02388057291794279,0.026045628321858524,0.027224184658664906,0.028990255167277934,0.03190532921311944,0.03261085914877742,0.033906162286607096,0.03463157008473687
27,0.01147658281304216,0.020132682251709458,0.022096980915025405,0.023899330033196317,0.025963953316763568,0.02727926970907934,0.029186761282660317,0.03175991911579059,0.03241915062621785,0.033855280459479026,0.034721265098562916
28,0.011474769362913691,0.020015189424157122,0.022010137992245788,0.023939319021467627,0.0260700171015092,0.027198595460504276,0.029200805617230256,0.03200250717678238,0.03239820884274582,0.03374365657301884,0.03478891402482984
29,0.011470098690739974,0.019959169407856855,0.021948251423650752,0.02399383530277628,0.02599456193375174,0.02721894044300604,0.029112879443785218,0.03221312409331056,0.03233708582561589,0.033904347247604646,0.03475355780844028
30,0.011475053243339044,0.019874380342662316,0.02193743021537858,0.024002333420018333,0.025835118132332933,0.027212657096485283,0.02923304686943688,0.03205051515251396,0.032351386174559564,0.03386097196489571,0.034524446104963594
