eval_year,mape
0,0.0109396111220121
10,0.0343142226338386
20,0.0295334681868553
30,0.0314528159797191
40,0.0517540909349918
50,0.046066101640462875
60,0.09163478761911392
70,0.08647226542234421
80,0.0599433630704879
90,0.06619205325841904
100,0.2316826581954956
