eval_year,mape
0,0.012439455837011337
10,0.01737130619585514
20,0.03783474117517471
30,0.041182372719049454
40,0.050948821008205414
50,0.028626058250665665
60,0.07687141001224518
70,0.06895378232002258
80,0.08713259547948837
90,0.034222956746816635
100,0.09839650988578796
