eval_year,mape
0,0.013860090635716915
10,0.01606307365000248
20,0.014009198173880577
30,0.016204940155148506
40,0.01661505550146103
50,0.023950958624482155
60,0.02632027305662632
70,0.018337173387408257
80,0.024079808965325356
90,0.032195739448070526
100,0.01980249024927616
