eval_year,mape
0,0.0124820852652192
10,0.0161689966917037
20,0.0147328851744532
30,0.020059447735548
40,0.0166633855551481
50,0.014191185124218464
60,0.022883005440235138
70,0.021670429036021233
80,0.0246960762888193
90,0.0178395863622427
100,0.0221225656569004
