eval_year,mape
0,0.049897029995918274
10,0.08239338546991348
20,0.04452473670244217
30,0.014026521705091
40,0.012576397508382797
50,0.01993464305996895
60,0.008221517316997051
70,0.01605004072189331
80,0.010764583945274353
90,0.028748121112585068
100,0.017631366848945618
