eval_year,mape
0,0.06342626363039017
10,0.0662882924079895
20,0.03837847337126732
30,0.00844693835824728
40,0.007167497184127569
50,0.011153807863593102
60,0.008910574950277805
70,0.015520271845161915
80,0.007377321366220713
90,0.008851252496242523
100,0.01318223774433136
