eval_year,mape
0,0.07444854825735092
10,0.07658645510673523
20,0.033286187797784805
30,0.012913115322589874
40,0.013575602322816849
50,0.0074959429912269115
60,0.013679557479918003
70,0.011966962367296219
80,0.012755711562931538
90,0.038145389407873154
100,0.023029213771224022
