eval_year,mape
0,0.07701583206653595
10,0.08087798207998276
20,0.04985587298870087
30,0.016401153057813644
40,0.024933496490120888
50,0.014398369938135147
60,0.01521411631256342
70,0.009824852459132671
80,0.02571018971502781
90,0.025236867368221283
100,0.01654786616563797
