eval_year,mape
0,0.01258639432489872
10,0.018299486488103867
20,0.014430076815187931
30,0.015164563432335854
40,0.016097189858555794
50,0.017759883776307106
60,0.01713593490421772
70,0.016909658908843994
80,0.015010281465947628
90,0.016175003722310066
100,0.014652084559202194
