eval_year,mape
0,0.013146704062819481
10,0.01525635365396738
20,0.016039583832025528
30,0.01637733355164528
40,0.014770246110856533
50,0.01646965742111206
60,0.01424974575638771
70,0.015362485311925411
80,0.017803460359573364
90,0.022185301408171654
100,0.014890030957758427
