n_runs,mean_y0,mean_y10,mean_y20,mean_y30,mean_y40,mean_y50,mean_y60,mean_y70,mean_y80,mean_y90,mean_y100
1,0.01171938981860876,0.021759383380413055,0.018758676946163177,0.014680543914437294,0.015788773074746132,0.01748269982635975,0.015030629932880402,0.0154348099604249,0.020906448364257812,0.015225554816424847,0.021138761192560196
2,0.012174400966614485,0.017894703894853592,0.016639745328575373,0.016410266049206257,0.017255792394280434,0.01664143707603216,0.014971609227359295,0.015093483496457338,0.019045467488467693,0.016517207492142916,0.018121137283742428
3,0.012125016190111637,0.01668339471022288,0.016117436500887077,0.015983300283551216,0.018497155358393986,0.016763259346286457,0.015308531001210213,0.015776801543931167,0.017479279699424904,0.017238161526620388,0.017598969861865044
4,0.012044511968269944,0.017113822977989912,0.017258752835914493,0.016252870205789804,0.018268278799951077,0.016188859241083264,0.015264235669746995,0.017603809712454677,0.01742095802910626,0.01752094062976539,0.018935133703052998
5,0.011898604035377503,0.01805885210633278,0.017293663509190083,0.01682332083582878,0.018820935487747194,0.016077213175594806,0.015400520525872707,0.01739123146981001,0.016958979517221452,0.017166261561214924,0.018129222840070725
6,0.01170467414582769,0.01806509494781494,0.017296024442960817,0.016446965280920267,0.018751037307083607,0.015851892065256834,0.015792366893341143,0.017004314810037613,0.016971050761640072,0.016990682265410822,0.018241376616060734
7,0.011796704626509122,0.01786110789648124,0.017379360672618662,0.01638511714658567,0.01862347312271595,0.01592178682663611,0.0172750839431371,0.01726854033768177,0.01686782922063555,0.01761234165834529,0.017781039433819906
8,0.011783981579355896,0.017896225908771157,0.01722677273210138,0.01640546612907201,0.018114211387000978,0.01583189016673714,0.01742354326415807,0.017018940532580018,0.01678962423466146,0.017497592722065747,0.018042815616354346
9,0.011922738928761747,0.017845357457796734,0.017096299160685804,0.016224788087937567,0.017916613465381995,0.01579470094293356,0.017160294060077932,0.01688750833272934,0.016576200413207214,0.01722738343394465,0.018244481335083645
10,0.011893952079117299,0.018021798133850096,0.016811962611973284,0.016752155870199202,0.017981426883488895,0.016192816477268935,0.017301952000707388,0.017953535728156566,0.01679293317720294,0.016930719278752802,0.01877670120447874
11,0.011937219734218988,0.017829558727416126,0.01696451533247124,0.018400454047051342,0.01862452458590269,0.01608314864676107,0.017127268101004036,0.018264097584919495,0.017111498608507893,0.017013997008854694,0.018518168140541424
12,0.011895857673759261,0.01776491788526376,0.016999290169527132,0.018078718489656847,0.01830136605227987,0.016041493431354564,0.017041921382769942,0.0184100940823555,0.01735201656507949,0.017071059439331293,0.01831888671343525
13,0.011854394195744624,0.017632721708371088,0.016892798603154145,0.017914821178867266,0.01859121325497444,0.01619836179396281,0.016888339573947284,0.01828962378203869,0.017329413658724382,0.016953636032457534,0.01845628281052296
14,0.011837235585387264,0.017392325148518597,0.016762765789670602,0.017714225953178748,0.018400738148816993,0.016115490812808275,0.016912208404392004,0.018079747445881367,0.01742457232571074,0.01745557871514133,0.018619441826428686
