eval_year,mape
0,0.011356832459568977
10,0.016046367585659027
20,0.015614899806678295
30,0.01594805344939232
40,0.022069379687309265
50,0.018080782145261765
60,0.01504535786807537
70,0.01684398017823696
80,0.017058178782463074
90,0.015544555149972439
100,0.020105035975575447
