eval_year,mape
0,0.013059936463832855
10,0.014682143926620483
20,0.017481671646237373
30,0.01455760095268488
40,0.01898062974214554
50,0.019140884280204773
60,0.020662514492869377
70,0.015925578773021698
80,0.015437022782862186
90,0.01517477910965681
100,0.016555914655327797
