eval_year,mape
0,0.06133101508021355
10,0.09474578499794006
20,0.0421430841088295
30,0.039039772003889084
40,0.011626821011304855
50,0.008881955407559872
60,0.02374175563454628
70,0.014053246937692165
80,0.012113535776734352
90,0.014107169583439827
100,0.018070286139845848
