eval_year,mape
0,0.07041914761066437
10,0.0713346004486084
20,0.05101282522082329
30,0.009634638205170631
40,0.012891152873635292
50,0.01300045009702444
60,0.008379485458135605
70,0.011392923071980476
80,0.02561965025961399
90,0.018347429111599922
100,0.016175752505660057
