eval_year,mape
0,0.08220188319683075
10,0.10495243966579437
20,0.06384073942899704
30,0.015249201096594334
40,0.015112509950995445
50,0.015305189415812492
60,0.014323880895972252
70,0.03100367821753025
80,0.018783217296004295
90,0.009417662397027016
100,0.014083806425333023
