seed,selector,real_null_q95,real_only_normalized_mse,excess_normalized_mse_vs_real_only,candidate_idx,sample_id,family,persistence,stylized_score,delta,delta_over_q95,violates_real_null,normalized_mse,coef_norm,mean_abs_prediction,selection_score
23,oracle_test_mse,0.045042283978609,1.0016970604167996,-0.007581430375646403,26,iid,iid,,0.19018316989781842,0.08642818589024236,1.9188233423351246,True,0.9941156300411532,0.06804169164212924,0.05021141997110365,
23,random,0.045042283978609,1.0016970604167996,0.06465527700923279,14,p0.75,markov,0.75,0.2937194955524536,0.24825548297886196,5.511609559958389,True,1.0663523374260324,0.22717776077006163,0.168922047959104,
24,stylized_only,0.11511166196195567,1.0079743587773382,0.027705250911564283,40,p0.75,markov,0.75,0.04883608390201348,0.4119884927758982,3.579033485869226,True,1.0356796096889025,0.25289001520554344,0.17081957889232474,
24,drift_penalized,0.11511166196195567,1.0079743587773382,-0.019232426057600116,43,p0.55,markov,0.55,0.09615761684187456,0.07225724079769473,0.6277143389830971,False,0.9887419327197381,0.15549206755158893,0.07868845576220679,0.09615761684187456
24,oracle_test_mse,0.11511166196195567,1.0079743587773382,-0.01982206211361348,11,p0.55,markov,0.55,0.06005690846357294,0.1678307706038944,1.4579823429129393,True,0.9881522966637247,0.13046574400324923,0.06918715526825457,
24,random,0.11511166196195567,1.0079743587773382,0.022889310911585303,30,p0.75,markov,0.75,0.1492255837050809,0.3455841883500601,3.0021648759121855,True,1.0308636696889235,0.21739608501668217,0.1303337173292141,
25,stylized_only,0.08719594296977613,1.0070383090285697,0.01492700278022907,25,p0.55,markov,0.55,0.0565948602612208,0.1578722653449719,1.8105459952384895,True,1.0219653118087988,0.14314253939861613,0.09066051473446746,
25,drift_penalized,0.08719594296977613,1.0070383090285697,0.0009033690574562492,13,iid,iid,,0.06507202800606172,0.10960624032291962,1.257010780431738,True,1.007941678086026,0.11443039063852224,0.056888020537103706,0.0815856633205945
25,oracle_test_mse,0.08719594296977613,1.0070383090285697,-0.008257619464969723,16,iid,iid,,0.30422493027761716,0.025951570186629608,0.297623596955938,False,0.9987806895636,0.04582383932757157,0.018410326246407573,
25,random,0.08719594296977613,1.0070383090285697,0.10731982915936356,11,p0.85,markov,0.85,0.575631237726465,0.539000741113201,6.181488756879772,True,1.1143581381879333,0.36022579756840684,0.22626980016630688,
26,stylized_only,0.08683576931732917,1.0510283719374505,-0.03143560034748227,21,iid,iid,,0.018674866433117564,0.0663931679415422,0.7645831719290429,False,1.0195927715899682,0.11115830900129049,0.04439928988520815,
26,drift_penalized,0.08683576931732917,1.0510283719374505,-0.03143560034748227,21,iid,iid,,0.018674866433117564,0.0663931679415422,0.7645831719290429,False,1.0195927715899682,0.11115830900129049,0.04439928988520815,0.018674866433117564
26,oracle_test_mse,0.08683576931732917,1.0510283719374505,-0.052586310711411954,6,p0.55,markov,0.55,0.1477646363781051,0.07233811637415874,0.8330451488235132,False,0.9984420612260385,0.08241254370986639,0.04730152168514202,
26,random,0.08683576931732917,1.0510283719374505,-0.042203094349403836,25,iid,iid,,0.07922630726784169,0.06890331334169228,0.7934899855599225,False,1.0088252775880466,0.06002120937105663,0.028412279261128888,
27,stylized_only,0.06655560213668571,1.071245499285074,-0.06942493861171983,7,p0.55,markov,0.55,0.024736522194726763,0.08156369917240489,1.2254971265213248,True,1.0018205606733541,0.10253412832670913,0.04376273530416576,
27,drift_penalized,0.06655560213668571,1.071245499285074,-0.06942493861171983,7,p0.55,markov,0.55,0.024736522194726763,0.08156369917240489,1.2254971265213248,True,1.0018205606733541,0.10253412832670913,0.04376273530416576,0.03744876071207036
27,oracle_test_mse,0.06655560213668571,1.071245499285074,-0.07070083858983267,14,p0.55,markov,0.55,0.08014725532471963,0.0947408730440601,1.4234845753403313,True,1.0005446606952413,0.049098495205342325,0.02825341167219965,
27,random,0.06655560213668571,1.071245499285074,-0.06583796993012547,41,iid,iid,,0.2971160442473391,0.05858362458166265,0.8802207883469981,False,1.0054075293549485,0.11449602664649712,0.052137641341732904,
28,stylized_only,0.46849263889632337,1.0926397404649073,0.010033016559716668,31,p0.65,markov,0.65,0.03722793350371219,0.5807527329503727,1.239619760768306,True,1.102672757024624,0.38489279996072456,0.16672239773951572,
28,drift_penalized,0.46849263889632337,1.0926397404649073,0.010033016559716668,31,p0.65,markov,0.65,0.03722793350371219,0.5807527329503727,1.239619760768306,True,1.102672757024624,0.38489279996072456,0.16672239773951572,0.05158234094137723
28,oracle_test_mse,0.46849263889632337,1.0926397404649073,-0.09550440580830788,5,iid,iid,,0.672365074227516,0.3302061126291979,0.7048266828847058,False,0.9971353346565994,0.11801530598321472,0.07303813256137091,
28,random,0.46849263889632337,1.0926397404649073,0.08055270949894533,45,p0.85,markov,0.85,0.20519115781462302,1.3965145278646378,2.980867599445216,True,1.1731924499638526,0.3862428114697964,0.2141222966692344,
29,stylized_only,0.056776237979528056,1.0378611682336123,0.03764713863969127,5,p0.85,markov,0.85,0.037385816299724026,0.37164516001510356,6.545786991894541,True,1.0755083068733036,0.31111514823469016,0.20858949023145182,
29,drift_penalized,0.056776237979528056,1.0378611682336123,-0.022165030986367906,42,p0.55,markov,0.55,0.06098825321529463,0.07192290177519184,1.266778221570884,True,1.0156961372472444,0.1164801132382123,0.06899455184491728,0.07878090809142556
29,oracle_test_mse,0.056776237979528056,1.0378611682336123,-0.036714849800830285,27,p0.55,markov,0.55,0.2868240913996658,0.09201528394537972,1.6206653913659776,True,1.001146318432782,0.06778944005574389,0.030427883491245318,
29,random,0.056776237979528056,1.0378611682336123,-0.005435969399540941,29,p0.75,markov,0.75,0.0520020952932148,0.2512735939037428,4.425682342573404,True,1.0324251988340714,0.20173180742502958,0.12462383748830912,
30,stylized_only,0.08671173714539675,1.0188552427340694,-0.0199448544627282,43,iid,iid,,0.01817646592583542,0.06680491209999397,0.7704252538266722,False,0.9989103882713412,0.07356333443438959,0.045238177810627424,
30,drift_penalized,0.08671173714539675,1.0188552427340694,-0.0199448544627282,43,iid,iid,,0.01817646592583542,0.06680491209999397,0.7704252538266722,False,0.9989103882713412,0.07356333443438959,0.045238177810627424,0.01817646592583542
30,oracle_test_mse,0.08671173714539675,1.0188552427340694,-0.021738130725661442,34,p0.65,markov,0.65,0.2721566469752058,0.10730468145125265,1.237487391947021,True,0.9971171120084079,0.1094301031052232,0.07471666852972281,
30,random,0.08671173714539675,1.0188552427340694,0.06248239770807551,15,p0.90,markov,0.9,0.7719484665788279,0.5219650923006699,6.019543714427584,True,1.0813376404421449,0.33010835663962834,0.2587473868326971,
