run_idx,0,10,20,30,40,50,60,70,80,90,100
0,0.0550134740769863,0.0651830062270164,0.0646456480026245,0.0161474756896495,0.0091185104101896,0.0089283203706145,0.0184180941432714,0.017837781459093,0.0094518307596445,0.0245102606713771,0.0117438826709985
1,0.0606749504804611,0.112391673028469,0.0728311464190483,0.0136808762326836,0.0092646172270178,0.020448699593544,0.009010593406856,0.0137340109795331,0.0282751638442277,0.0086685745045542,0.0296902246773242
2,0.0611130185425281,0.1165516301989555,0.0591448880732059,0.0147071238607168,0.0128065040335059,0.0071660866960883,0.0088903931900858,0.0075253988616168,0.0114100547507405,0.0150887966156005,0.0162170473486185
3,0.0500223375856876,0.1013459116220474,0.0625755116343498,0.0098414458334445,0.0249884743243455,0.0160838440060615,0.0234314016997814,0.0138656208291649,0.0235406421124935,0.0146891018375754,0.022047771140933
4,0.0630350932478904,0.0810533761978149,0.0542532615363597,0.0210941117256879,0.0109922690317034,0.0087688351050019,0.0184868797659873,0.0091262692585587,0.0092719830572605,0.0101770712062716,0.0131662357598543
5,0.0649840161204338,0.1135036200284957,0.0733776912093162,0.0296067856252193,0.0216682869940996,0.009519956074655,0.0181373581290245,0.0337432064116001,0.0181659683585166,0.015338541008532,0.0101659325882792
6,0.0628613606095314,0.0949532836675643,0.0798141509294509,0.0144054982811212,0.0140034211799502,0.0113564440980553,0.0075145182199776,0.0137705542147159,0.0220161974430084,0.0239091236144304,0.0150199541822075
7,0.0691542252898216,0.125588834285736,0.0770089253783226,0.0122342491522431,0.0103256972506642,0.0259670224040746,0.0382337793707847,0.0190650708973407,0.0150711657479405,0.0203752014786005,0.0169419813901186
8,0.0751253962516784,0.1059536337852478,0.0584248043596744,0.0105743445456027,0.0117425210773944,0.007240330800414,0.0069265887141227,0.0096878595650196,0.0093061197549104,0.0350994244217872,0.0077092973515391
9,0.0541207492351532,0.0836867988109588,0.0621832646429538,0.0337272882461547,0.0160513091832399,0.0144732519984245,0.0069562890566885,0.0172711815685033,0.0090038189664483,0.0105390986427664,0.0194320380687713
