n_runs,mean_y0,mean_y10,mean_y20,mean_y30,mean_y40,mean_y50,mean_y60,mean_y70,mean_y80,mean_y90,mean_y100
10,0.061610462144017185,0.10002117678523056,0.0664259292185306,0.017601919919252328,0.01409616107121105,,,,0.01555129447951909,,0.016213436517864423
10,0.061610462144017185,0.10002117678523056,0.0664259292185306,0.017601919919252328,0.01409616107121105,0.008928320370614529,0.018418094143271446,0.017837781459093094,0.01555129447951909,0.024510260671377182,0.016213436517864423
10,0.061610462144017185,0.10002117678523056,0.0664259292185306,0.017601919919252328,0.01409616107121105,0.014688509982079268,0.013714343775063753,0.015785896219313145,0.01555129447951909,0.016589417587965727,0.016213436517864423
10,0.061610462144017185,0.10002117678523056,0.0664259292185306,0.017601919919252328,0.01409616107121105,0.012181035553415617,0.012106360246737799,0.013032397100081047,0.01555129447951909,0.016089210597177345,0.016213436517864423
10,0.061610462144017185,0.10002117678523056,0.0664259292185306,0.017601919919252328,0.01409616107121105,0.0131567376665771,0.014937620609998703,0.01324070303235203,0.01555129447951909,0.01573918340727687,0.016213436517864423
10,0.061610462144017185,0.10002117678523056,0.0664259292185306,0.017601919919252328,0.01409616107121105,0.012279157154262066,0.015647472441196443,0.012417816277593374,0.01555129447951909,0.014626760967075825,0.016213436517864423
10,0.061610462144017185,0.10002117678523056,0.0664259292185306,0.017601919919252328,0.01409616107121105,0.011819290307660898,0.016062453389167786,0.0159720479665945,0.01555129447951909,0.014745390973985195,0.016213436517864423
10,0.061610462144017185,0.10002117678523056,0.0664259292185306,0.017601919919252328,0.01409616107121105,0.011753169420574392,0.01484131979356919,0.015657548859183277,0.01555129447951909,0.016054495636905943,0.016213436517864423
10,0.061610462144017185,0.10002117678523056,0.0664259292185306,0.017601919919252328,0.01409616107121105,0.013529901043511927,0.017765377240721136,0.016083489113952965,0.01555129447951909,0.016594583867117763,0.016213436517864423
10,0.061610462144017185,0.10002117678523056,0.0664259292185306,0.017601919919252328,0.01409616107121105,0.012831059905389944,0.01656106740443243,0.015372863608515926,0.01555129447951909,0.018650677262081042,0.016213436517864423
10,0.061610462144017185,0.10002117678523056,0.0664259292185306,0.017601919919252328,0.01409616107121105,0.012995279114693403,0.015600589569658041,0.01556269540451467,0.01555129447951909,0.017839519400149585,0.016213436517864423
11,0.06094447286291553,0.09752641144123939,0.0666828792203556,0.01779518530450078,0.013693513772027014,0.014848464845933697,0.015367300249636173,0.014766065530817617,0.01544269326735623,0.018325708552517674,0.01597922498529604
12,0.059872843014697204,0.09637083485722536,0.06481790666778878,0.019372952015449547,0.014267490478232461,0.014872441922004024,0.016438638558611274,0.014201314227345089,0.014863315736874905,0.017475454059119027,0.016240706512083574
13,0.059931492289671505,0.09533425477834843,0.0650453395568407,0.019877025571006943,0.014912312205594282,0.01554880398683823,0.01587190364415829,0.014727861584665684,0.01560421438457871,0.01709285557556611,0.0161920725009762
14,0.05981189651148657,0.09528761889253339,0.0655916503497532,0.019489296845027333,0.014942364634147677,0.014978926761874132,0.018873792673860277,0.014833094319328666,0.016913030363087115,0.01755167031660676,0.01583372914631449
15,0.05921789035201071,0.09495548158884044,0.06562897165616349,0.019163738563656763,0.014538717890779145,0.014630005570749442,0.018630294936398666,0.016017522445569435,0.016661652425924912,0.017849819424251716,0.01569080712894596
16,0.06027204054407773,0.09548850730061527,0.0650496184825897,0.018950835452415007,0.014210362453013627,0.0143072564387694,0.018448818067554384,0.015517522318987176,0.017051420058123743,0.01743671903386712,0.016456090263091
17,0.06108929545563807,0.09569562314187775,0.06416489161989265,0.01866990623666956,0.015075716025689039,0.014228065388605875,0.017882007119410178,0.015184655977303492,0.016749151708448613,0.01708311346523902,0.01596173764589952
18,0.06147453457944921,0.09362937158180604,0.06400001959668263,0.018420921690348084,0.01475757883033816,0.014516126933611102,0.017981185784770384,0.01572037278674543,0.016356903283546345,0.017085996870365407,0.016613883483740995
19,0.06071360115157928,0.09356947537315516,0.06433057196830445,0.017974493976094186,0.014718077635686623,0.014112150933789579,0.017937379350003443,0.01618789349633612,0.01608413301016153,0.016663052729870145,0.016682407965785555
20,0.06113633047789333,0.09297949243336913,0.06387978512793777,0.017618164094164935,0.015020048944279527,0.01380343995988369,0.017527838284149767,0.016199599648825825,0.016033555939793567,0.016796103119850157,0.016526581300422526
21,0.061376460428748794,0.09409130169522191,0.06360412655132155,0.018866591377272462,0.014772318303585028,0.013699160445304144,0.01723647556666817,0.015872542857236806,0.015639912647505583,0.016419753787063417,0.017637385277166233
22,0.06142173555086958,0.09336745654317462,0.06323110464621672,0.01882388624785973,0.014677233401347268,0.013976011509922419,0.017050747336311775,0.015871143201366067,0.015694073867052776,0.016075273721732876,0.01762550954960962
23,0.06134573418809018,0.09319894193955086,0.06372876092791556,0.018526945182162753,0.014441535281746262,0.01413265591406304,0.01749712034412052,0.01576465512018489,0.016404888430691267,0.015883799480355305,0.018172257255924765
24,0.060337143174062156,0.09389989869669076,0.06399207391465701,0.018281148940635195,0.014754348589728255,0.013980371450694898,0.017057576158549637,0.015746717050205916,0.016379487894785886,0.01574788991517077,0.018185664239960393
25,0.059805863201618174,0.09447676643729207,0.06405481711030005,0.01818338278681037,0.014671537876129131,0.013743872791528701,0.017079342696815727,0.015612727794796229,0.01624141681939362,0.015743779353797435,0.018124353624880296
