eval_year,mape
0,0.0630350932478904
10,0.0810533761978149
20,0.0542532615363597
30,0.0210941117256879
40,0.0109922690317034
50,0.008768835105001926
60,0.018486879765987396
70,0.00912626925855875
80,0.0092719830572605
90,0.010177071206271648
100,0.0131662357598543
