eval_year,mape
0,0.066179059445858
10,0.11632748693227768
20,0.05809095501899719
30,0.04383513703942299
40,0.009817705489695072
50,0.011613570153713226
60,0.011409221217036247
70,0.009331407025456429
80,0.007767046801745892
90,0.008892767131328583
100,0.03985346481204033
