eval_year,mape
0,0.050901804119348526
10,0.09030555933713913
20,0.06615146994590759
30,0.014605922624468803
40,0.00888766348361969
50,0.009745108895003796
60,0.015221326611936092
70,0.032599516212940216
80,0.013142361305654049
90,0.02202390693128109
100,0.013689898885786533
