eval_year,mape
0,0.012026282958686352
10,0.019381431862711906
20,0.023937076330184937
30,0.037570346146821976
40,0.03756917640566826
50,0.02432842180132866
60,0.1995275318622589
70,0.05688418820500374
80,0.23299150168895721
90,0.16273829340934753
100,0.04840407520532608
