eval_year,mape
0,0.012629401870071888
10,0.015705054625868797
20,0.08241739124059677
30,0.04098811373114586
40,0.06145302578806877
50,0.0285821333527565
60,0.03156515955924988
70,0.0637432336807251
80,0.1896943897008896
90,0.08394184708595276
100,0.04753805696964264
