eval_year,mape
0,0.01102895475924015
10,0.02093878947198391
20,0.023109791800379753
30,0.04880531132221222
40,0.04715871438384056
50,0.049585971981287
60,0.03476393222808838
70,0.04886622726917267
80,0.04879782721400261
90,0.03911256045103073
100,0.04046334698796272
