n_runs,mean_y0,mean_y10,mean_y20,mean_y30,mean_y40,mean_y50,mean_y60,mean_y70,mean_y80,mean_y90,mean_y100
1,0.011650292202830315,0.01766013726592064,0.040986865758895874,0.041284408420324326,0.04539283737540245,0.034499846398830414,0.03410828113555908,0.05036669597029686,0.046961668878793716,0.04745633900165558,0.04938780516386032
2,0.011599949561059475,0.018422109074890614,0.035475428216159344,0.04008617252111435,0.040228867903351784,0.041045332327485085,0.04168057627975941,0.04804389551281929,0.047716643661260605,0.04636566527187824,0.04369633458554745
3,0.01147363210717837,0.019464708864688873,0.033036566649874054,0.04253583773970604,0.043276090174913406,0.04457845911383629,0.043872455755869545,0.048186940451463066,0.04742389296491941,0.047234355161587395,0.04391889149943987
4,0.011515439953655005,0.0185963767580688,0.034908703062683344,0.042773207649588585,0.04204668942838907,0.04495787061750889,0.043592313304543495,0.04784162808209658,0.04705075919628143,0.043560794554650784,0.04528908524662256
5,0.011444218643009662,0.018483873829245566,0.03336926996707916,0.042987114191055296,0.04341166317462921,0.04466440230607986,0.04434607625007629,0.04800766110420227,0.04717423915863037,0.04502356499433517,0.04608996137976647
6,0.011465121215830246,0.018569766233364742,0.031133389721314114,0.041456333051125206,0.044439331317941345,0.0423263618722558,0.04448827480276426,0.047723326832056046,0.04755176231265068,0.04588423607250055,0.04668943211436272
7,0.011541377486927169,0.018434792757034302,0.03137485363653728,0.038987895739930015,0.04514704751116889,0.042826129655752866,0.0453527851828507,0.045971467558826716,0.04791511808122907,0.04616463024701391,0.0456516295671463
8,0.011538977618329227,0.0184874446131289,0.030715962639078498,0.03887323848903179,0.04435727605596185,0.04287294880487025,0.045588881243020296,0.04616711428388953,0.04732284741476178,0.04646530840545893,0.04582700226455927
9,0.011509254160854552,0.018635616327325504,0.03033142930103673,0.03763260112868415,0.044840717481242284,0.04240498091611597,0.04588022662533654,0.04450646001431677,0.04755688500073221,0.046320260812838875,0.04503550214899911
10,0.011480086017400026,0.018553489446640016,0.02984786927700043,0.038357680290937425,0.04307142812758684,0.04134968798607588,0.04586048759520054,0.044235169515013696,0.0472958754748106,0.04640064239501953,0.0449777539819479
11,0.011486543681133877,0.01903674548322504,0.030274184928698974,0.0382314839146354,0.04304728436876427,0.04068094373426654,0.04611414230682633,0.04439921473914927,0.04736392233859409,0.04665842618454586,0.045229287310080094
12,0.011446750412384668,0.018970555004974205,0.03025405357281367,0.037743162363767624,0.0436008065007627,0.04134938105319937,0.046099212331076465,0.0447944113984704,0.04689812691261371,0.04604854714125395,0.045650566928088665
13,0.011438199462225804,0.018958944684037797,0.03106012395941294,0.03851987450168683,0.043957251052443795,0.04163726118321602,0.04625924934561436,0.04502703621983528,0.04720419416060814,0.04602621581691962,0.04610874503850937
