,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.7928407420248913,0.5941143072205541,0.8149839630384592,0.9655815144664963,0.898783183484682,0.6608795401491514,0.7127349742579433,0.6328021333567734,0.6405749630422094,0.6075636311936856,0.6443191295838818,0.6772168029275645,0.39120232101320135,0.41563878411062255,0.42811513974677506,0.4171992016021832,0.3918457551512995,0.34657601139919775,0.355424210250684,0.03935309794871974,0.005602002680408837
1,0.04668289290759424,0.10856469179357349,0.30978049599037233,0.39670345109302096,0.3500044579491525,0.36207402502214286,0.3225558043809736,0.4644160260063439,0.8706801411930615,0.8646534404424807,0.8859973265655867,0.8804481401456159,0.8814007311390434,0.831467877550854,0.9881544982292859,0.9949284423798632,0.9949284423798632,0.9949284423798632,0.9949284423798632,0.9946824631428225,0.9204798821061457
2,0.2111709384667968,0.3535962834219917,0.6721714739879495,0.838464483921019,0.7378058862992884,0.6642503555210942,0.2965831221838841,0.31899785504898465,0.08535132594857893,0.42524315731133144,0.4387778283840893,0.39781359703011177,0.44874213395230456,0.7169408584293764,0.6992639883452602,0.6999412386180931,0.6579899037907574,0.9710331893170505,0.9904070298903428,0.9904070298903428,0.9846417743593938
3,0.3608291537626214,0.263696160334977,0.027782177019924085,0.13746317786958992,0.08703208742278183,0.41372985261908957,0.5416711277506904,0.4999444648395524,0.507238329113724,0.45689515843714107,0.531681793620716,0.8003136760755492,0.8319656577190705,0.8145391121559062,0.8173108430503883,0.8280792752953187,0.7842805395790547,0.9503145295591459,0.9912817036046455,0.9910848580870755,0.9840674234283734
4,0.07167227758607755,0.0921757466645673,0.408890325068979,0.5907443828834587,0.5937841943795904,0.5588341182829549,0.7525673252888335,0.9725123532253974,0.9352597937908871,0.6839184053423347,0.6444475269457801,0.6630132353213078,0.6630132353213078,0.6630132353213078,0.6630132353213078,0.6630132353213078,0.662032997077466,0.6943849907478803,0.6806409715165105,0.6477393841083737,0.352679852492391
5,0.5808873328564771,0.3623421283564833,0.11163674354000522,0.18993439949225274,0.6300375896094634,0.4169772504297118,0.42999656951043647,0.49855263009069467,0.0962702878235337,0.4379223725891381,0.458266143424745,0.5459430076448201,0.5197587222106115,0.5197587222106115,0.43906517311524335,0.6272463883290136,0.6133412162403615,0.6268524134267648,0.9361233000191606,0.9876332363819499,0.9907152963013105
6,0.030587759434124322,0.05785192161639367,0.2354241071219129,0.3097130495539795,0.4194447513635872,0.48557360278872924,0.4566573618350334,0.6029848154041839,0.4809969116776547,0.5487400474343643,0.7564278275248202,0.7439490459803523,0.7591257541833037,0.7581758983563857,0.7602645265575948,0.7498339663959283,0.7936527874511744,0.7510099704256656,0.9574868408485147,0.9982128798470615,0.9920017320592909
7,0.9710770898275644,0.9107399821585915,0.620775872144514,0.4970480820616434,0.33044101918225344,0.3993638204076626,0.3801142171386884,0.3963180557084337,0.13155125250210617,0.30593282748196476,0.31593347652888776,0.31593347652888776,0.5527011276771348,0.31103355033621405,0.2580516119223234,0.2913267200438221,0.28313627104706773,0.28313627104706773,0.28313627104706773,0.30880415092670677,0.048354451789914606
8,0.5211950047321324,0.40726684032663657,0.3830357783171624,0.2403135752328019,0.045205643146553814,0.018077889517657403,0.22867734347157725,0.2693029562920468,0.4602077815608786,0.6622241886699396,0.6414689491098847,0.6610122180072913,0.6742366996285236,0.6246899416998438,0.6522398983292755,0.9039230342402943,0.9987460965929241,1.0,1.0,1.0,0.9932629146626298
9,0.08622608110817621,0.26832632373800885,0.179755879654257,0.17925716777143297,0.3376922936014335,0.36998083495885614,0.21489899144463076,0.1175453066709229,0.6342368702261254,0.6643618215929955,0.6860232339049805,0.7513412907802892,0.74639300552334,0.8474637979529929,0.8111069426323978,0.8111069426323978,0.8111069426323978,0.8261536686167809,0.7632154934009537,0.8079030650410625,0.9700369439711802
10,0.9124597072562952,0.8432377306848882,0.569290646098156,0.6327653315167324,0.07385388406439046,0.16922539554081803,0.19384920765182678,0.08276633874234979,0.3866630412101884,0.6838593096618932,0.8519331143888953,0.8447113557383308,0.839420525829898,0.839420525829898,0.839420525829898,0.839420525829898,0.8380782561745798,0.7822315065478004,0.8758683522919586,0.8645918356681624,0.918932709254745
11,0.8836702595577719,0.7445067483258756,0.9370146072445761,0.9538640302431862,0.9429537819102446,0.942622789571278,0.942622789571278,0.942622789571278,0.942622789571278,0.942622789571278,0.942622789571278,0.9399350140533156,0.9584637023204569,0.9115547601943246,0.7912614356750922,0.25240006148310495,0.09374534751040572,0.27998164769625,0.20139133039990215,0.05587135589397631,0.06758860269123573
12,0.8988655223124828,0.9883789154181174,0.8658558576799913,0.638567893972619,0.7237338493811452,0.5281451159891253,0.47209325353810544,0.5494794383247961,0.5403873477405371,0.5413090696466203,0.5396881208375883,0.5723870652908658,0.48818736226054504,0.16766274940384907,0.12777479774238193,0.1457327653245255,0.14649754295921838,0.14150861253748936,0.18539120251034655,0.022409875496713992,0.04029673957422995
13,0.07918981666379361,0.2696466767869237,0.46260805307329134,0.08341714404088665,0.16033065688417242,0.30782908009665993,0.23161066696718544,0.4676099566581194,0.4897084463415588,0.4691413407355295,0.42965126737134823,0.4617743335997933,0.5567818005919735,0.663614719455024,0.6468683193778556,0.6053736475701302,0.6459569542905663,0.8642763687986353,0.9789750562737902,0.9990614039462653,0.9976939182002088
