run_id,experiment,datatype,protocol,augmentation_idx,synthetic_days,train_windows,mape,fit_seconds
6,tatr,prices,author_independent,0,0,1197,0.04690621793270111,0.981
6,tatr,prices,author_independent,1,252,1386,0.06326784938573837,0.218
6,tatr,prices,author_independent,2,504,1575,0.032014794647693634,0.233
6,tatr,prices,author_independent,3,756,1764,0.0752473846077919,0.253
6,tatr,prices,author_independent,4,1008,1953,0.06201419606804848,0.271
6,tatr,prices,author_independent,5,1260,2142,0.05382828786969185,0.286
6,tatr,prices,author_independent,6,1512,2331,0.07656542956829071,0.304
6,tatr,prices,author_independent,7,1764,2520,0.07683086395263672,0.317
6,tatr,prices,author_independent,8,2016,2709,0.055229172110557556,0.333
6,tatr,prices,author_independent,9,2268,2898,0.09573445469141006,0.359
6,tatr,prices,author_independent,10,2520,3087,0.08565813302993774,0.374
6,tatr,prices,author_independent,11,2772,3276,0.11276300251483917,0.385
6,tatr,prices,author_independent,12,3024,3465,0.07395139336585999,0.4
6,tatr,prices,author_independent,13,3276,3654,0.0714491456747055,0.421
6,tatr,prices,author_independent,14,3528,3843,0.09617634862661362,0.444
6,tatr,prices,author_independent,15,3780,4032,0.09132867306470871,0.453
6,tatr,prices,author_independent,16,4032,4221,0.09185062348842621,0.47
6,tatr,prices,author_independent,17,4284,4410,0.11297491192817688,0.484
6,tatr,prices,author_independent,18,4536,4599,0.2263907492160797,0.508
6,tatr,prices,author_independent,19,4788,4788,0.12910689413547516,0.523
6,tatr,prices,author_independent,20,5040,4977,0.1420740932226181,0.541
6,tatr,prices,author_independent,21,5292,5166,0.1090053915977478,0.557
6,tatr,prices,author_independent,22,5544,5355,0.2475724071264267,0.582
6,tatr,prices,author_independent,23,5796,5544,0.11988411098718643,0.591
6,tatr,prices,author_independent,24,6048,5733,0.09209561347961426,0.61
6,tatr,prices,author_independent,25,6300,5922,0.12940092384815216,0.629
6,tatr,prices,author_independent,26,6552,6111,0.22792470455169678,0.65
6,tatr,prices,author_independent,27,6804,6300,0.25320836901664734,0.658
6,tatr,prices,author_independent,28,7056,6489,0.12540306150913239,0.682
6,tatr,prices,author_independent,29,7308,6678,0.18976517021656036,0.698
6,tatr,prices,author_independent,30,7560,6867,0.10192015767097473,0.721
6,tatr,prices,author_independent,31,7812,7056,0.10855654627084732,0.728
6,tatr,prices,author_independent,32,8064,7245,0.11924190074205399,0.748
6,tatr,prices,author_independent,33,8316,7434,0.1964287906885147,0.782
6,tatr,prices,author_independent,34,8568,7623,0.1207626536488533,0.802
6,tatr,prices,author_independent,35,8820,7812,0.12500254809856415,0.803
6,tatr,prices,author_independent,36,9072,8001,0.15014103055000305,0.826
6,tatr,prices,author_independent,37,9324,8190,0.07154770195484161,0.848
6,tatr,prices,author_independent,38,9576,8379,0.15711991488933563,0.878
6,tatr,prices,author_independent,39,9828,8568,0.11274441331624985,0.878
6,tatr,prices,author_independent,40,10080,8757,0.09695818275213242,0.899
6,tatr,prices,author_independent,41,10332,8946,0.18168941140174866,0.912
6,tatr,prices,author_independent,42,10584,9135,0.11970607191324234,0.949
6,tatr,prices,author_independent,43,10836,9324,0.18599890172481537,0.956
6,tatr,prices,author_independent,44,11088,9513,0.20803216099739075,0.972
6,tatr,prices,author_independent,45,11340,9702,0.16265006363391876,0.992
6,tatr,prices,author_independent,46,11592,9891,0.2693426012992859,1.026
6,tatr,prices,author_independent,47,11844,10080,0.18464595079421997,1.024
6,tatr,prices,author_independent,48,12096,10269,0.10327755659818649,1.049
6,tatr,prices,author_independent,49,12348,10458,0.23929497599601746,1.071
6,tatr,prices,author_independent,50,12600,10647,0.1922076791524887,1.091
6,tatr,prices,author_independent,51,12852,10836,0.17139188945293427,1.097
6,tatr,prices,author_independent,52,13104,11025,0.1889592856168747,1.118
6,tatr,prices,author_independent,53,13356,11214,0.17061671614646912,1.152
6,tatr,prices,author_independent,54,13608,11403,0.25372394919395447,1.174
6,tatr,prices,author_independent,55,13860,11592,0.16705739498138428,1.168
6,tatr,prices,author_independent,56,14112,11781,0.22458821535110474,1.189
6,tatr,prices,author_independent,57,14364,11970,0.24776944518089294,1.221
6,tatr,prices,author_independent,58,14616,12159,0.152048721909523,1.251
6,tatr,prices,author_independent,59,14868,12348,0.14939500391483307,1.246
6,tatr,prices,author_independent,60,15120,12537,0.2533285915851593,1.269
6,tatr,prices,author_independent,61,15372,12726,0.19676581025123596,1.296
6,tatr,prices,author_independent,62,15624,12915,0.09945489466190338,1.307
6,tatr,prices,author_independent,63,15876,13104,0.06990936398506165,1.317
6,tatr,prices,author_independent,64,16128,13293,0.22170740365982056,1.342
6,tatr,prices,author_independent,65,16380,13482,0.16234631836414337,1.374
6,tatr,prices,author_independent,66,16632,13671,0.1588706523180008,1.396
6,tatr,prices,author_independent,67,16884,13860,0.2651054263114929,1.391
6,tatr,prices,author_independent,68,17136,14049,0.2447153776884079,1.41
6,tatr,prices,author_independent,69,17388,14238,0.1747349202632904,1.439
6,tatr,prices,author_independent,70,17640,14427,0.2258344143629074,1.472
6,tatr,prices,author_independent,71,17892,14616,0.17161454260349274,1.46
6,tatr,prices,author_independent,72,18144,14805,0.18274743854999542,1.619
6,tatr,prices,author_independent,73,18396,14994,0.22518259286880493,1.508
6,tatr,prices,author_independent,74,18648,15183,0.1861344426870346,1.54
6,tatr,prices,author_independent,75,18900,15372,0.24311816692352295,1.539
6,tatr,prices,author_independent,76,19152,15561,0.23612013459205627,1.56
6,tatr,prices,author_independent,77,19404,15750,0.2006814032793045,1.579
6,tatr,prices,author_independent,78,19656,15939,0.1680361032485962,1.62
6,tatr,prices,author_independent,79,19908,16128,0.12058840692043304,1.595
6,tatr,prices,author_independent,80,20160,16317,0.11296454071998596,1.638
6,tatr,prices,author_independent,81,20412,16506,0.16572539508342743,1.667
6,tatr,prices,author_independent,82,20664,16695,0.15544088184833527,1.7
6,tatr,prices,author_independent,83,20916,16884,0.23894645273685455,1.687
6,tatr,prices,author_independent,84,21168,17073,0.21672676503658295,1.719
6,tatr,prices,author_independent,85,21420,17262,0.2086167335510254,1.751
6,tatr,prices,author_independent,86,21672,17451,0.12388893961906433,1.767
6,tatr,prices,author_independent,87,21924,17640,0.22894656658172607,1.761
6,tatr,prices,author_independent,88,22176,17829,0.2404177486896515,1.789
6,tatr,prices,author_independent,89,22428,18018,0.23705855011940002,1.821
6,tatr,prices,author_independent,90,22680,18207,0.24891474843025208,1.854
6,tatr,prices,author_independent,91,22932,18396,0.2583913505077362,1.828
6,tatr,prices,author_independent,92,23184,18585,0.2507913410663605,1.859
6,tatr,prices,author_independent,93,23436,18774,0.16464070975780487,1.884
6,tatr,prices,author_independent,94,23688,18963,0.18463268876075745,1.929
6,tatr,prices,author_independent,95,23940,19152,0.2559158504009247,1.908
6,tatr,prices,author_independent,96,24192,19341,0.23916658759117126,1.932
6,tatr,prices,author_independent,97,24444,19530,0.2511599659919739,1.962
6,tatr,prices,author_independent,98,24696,19719,0.15669183433055878,1.978
6,tatr,prices,author_independent,99,24948,19908,0.18760256469249725,1.986
6,tatr,prices,author_independent,100,25200,20097,0.14838646352291107,2.012
