run_id,experiment,datatype,protocol,augmentation_idx,synthetic_days,train_windows,mape,fit_seconds
12,tatr,prices,author_independent,0,0,1197,0.05326361209154129,0.993
12,tatr,prices,author_independent,1,252,1386,0.06479880958795547,0.22
12,tatr,prices,author_independent,2,504,1575,0.053603027015924454,0.235
12,tatr,prices,author_independent,3,756,1764,0.05467480421066284,0.255
12,tatr,prices,author_independent,4,1008,1953,0.0615384504199028,0.272
12,tatr,prices,author_independent,5,1260,2142,0.07284664362668991,0.288
12,tatr,prices,author_independent,6,1512,2331,0.08808350563049316,0.306
12,tatr,prices,author_independent,7,1764,2520,0.06890232861042023,0.317
12,tatr,prices,author_independent,8,2016,2709,0.05222555994987488,0.336
12,tatr,prices,author_independent,9,2268,2898,0.06964408606290817,0.359
12,tatr,prices,author_independent,10,2520,3087,0.06975334137678146,0.375
12,tatr,prices,author_independent,11,2772,3276,0.10905241221189499,0.384
12,tatr,prices,author_independent,12,3024,3465,0.05685802176594734,0.4
12,tatr,prices,author_independent,13,3276,3654,0.06795170903205872,0.42
12,tatr,prices,author_independent,14,3528,3843,0.11314968764781952,0.444
12,tatr,prices,author_independent,15,3780,4032,0.16801536083221436,0.453
12,tatr,prices,author_independent,16,4032,4221,0.10477986931800842,0.471
12,tatr,prices,author_independent,17,4284,4410,0.0588453933596611,0.483
12,tatr,prices,author_independent,18,4536,4599,0.1102796196937561,0.508
12,tatr,prices,author_independent,19,4788,4788,0.20645853877067566,0.522
12,tatr,prices,author_independent,20,5040,4977,0.10703269392251968,0.538
12,tatr,prices,author_independent,21,5292,5166,0.1293094903230667,0.555
12,tatr,prices,author_independent,22,5544,5355,0.13186609745025635,0.583
12,tatr,prices,author_independent,23,5796,5544,0.1290489137172699,0.589
12,tatr,prices,author_independent,24,6048,5733,0.12723101675510406,0.612
12,tatr,prices,author_independent,25,6300,5922,0.1532733142375946,0.629
12,tatr,prices,author_independent,26,6552,6111,0.10587431490421295,0.651
12,tatr,prices,author_independent,27,6804,6300,0.1381882280111313,0.661
12,tatr,prices,author_independent,28,7056,6489,0.08248282223939896,0.679
12,tatr,prices,author_independent,29,7308,6678,0.11405838280916214,0.696
12,tatr,prices,author_independent,30,7560,6867,0.12812654674053192,0.723
12,tatr,prices,author_independent,31,7812,7056,0.2412014603614807,0.729
12,tatr,prices,author_independent,32,8064,7245,0.1590992659330368,0.746
12,tatr,prices,author_independent,33,8316,7434,0.11366048455238342,0.781
12,tatr,prices,author_independent,34,8568,7623,0.14772124588489532,0.801
