run_id,experiment,datatype,protocol,augmentation_idx,synthetic_days,train_windows,mape,fit_seconds
10,tatr,prices,author_independent,0,0,1197,0.0758477970957756,0.989
10,tatr,prices,author_independent,1,252,1386,0.05403372272849083,0.219
10,tatr,prices,author_independent,2,504,1575,0.04998262599110603,0.237
10,tatr,prices,author_independent,3,756,1764,0.07896632701158524,0.255
10,tatr,prices,author_independent,4,1008,1953,0.058071985840797424,0.273
10,tatr,prices,author_independent,5,1260,2142,0.04368717595934868,0.292
10,tatr,prices,author_independent,6,1512,2331,0.08497261255979538,0.306
10,tatr,prices,author_independent,7,1764,2520,0.11463767290115356,0.317
10,tatr,prices,author_independent,8,2016,2709,0.08429889380931854,0.334
10,tatr,prices,author_independent,9,2268,2898,0.09702339768409729,0.361
10,tatr,prices,author_independent,10,2520,3087,0.08236346393823624,0.376
10,tatr,prices,author_independent,11,2772,3276,0.07067664712667465,0.386
10,tatr,prices,author_independent,12,3024,3465,0.09136731177568436,0.403
10,tatr,prices,author_independent,13,3276,3654,0.07212501764297485,0.422
10,tatr,prices,author_independent,14,3528,3843,0.15887534618377686,0.445
10,tatr,prices,author_independent,15,3780,4032,0.10115335136651993,0.456
10,tatr,prices,author_independent,16,4032,4221,0.13893374800682068,0.472
10,tatr,prices,author_independent,17,4284,4410,0.157994344830513,0.486
10,tatr,prices,author_independent,18,4536,4599,0.10411175340414047,0.509
10,tatr,prices,author_independent,19,4788,4788,0.13429221510887146,0.522
10,tatr,prices,author_independent,20,5040,4977,0.17271272838115692,0.539
10,tatr,prices,author_independent,21,5292,5166,0.15010371804237366,0.558
10,tatr,prices,author_independent,22,5544,5355,0.1268097460269928,0.582
10,tatr,prices,author_independent,23,5796,5544,0.1143077164888382,0.59
10,tatr,prices,author_independent,24,6048,5733,0.1366385966539383,0.612
10,tatr,prices,author_independent,25,6300,5922,0.20052042603492737,0.629
10,tatr,prices,author_independent,26,6552,6111,0.10052531212568283,0.65
10,tatr,prices,author_independent,27,6804,6300,0.14602625370025635,0.664
10,tatr,prices,author_independent,28,7056,6489,0.07301934063434601,0.681
10,tatr,prices,author_independent,29,7308,6678,0.07303604483604431,0.695
10,tatr,prices,author_independent,30,7560,6867,0.15856142342090607,0.723
10,tatr,prices,author_independent,31,7812,7056,0.1462068110704422,0.727
10,tatr,prices,author_independent,32,8064,7245,0.09590829163789749,0.747
10,tatr,prices,author_independent,33,8316,7434,0.1076899915933609,0.781
10,tatr,prices,author_independent,34,8568,7623,0.09659896790981293,0.8
10,tatr,prices,author_independent,35,8820,7812,0.18092049658298492,0.802
