run_id,experiment,datatype,protocol,augmentation_idx,synthetic_days,train_windows,mape,fit_seconds
11,tatr,prices,author_independent,0,0,1197,0.054450683295726776,0.993
11,tatr,prices,author_independent,1,252,1386,0.07681721448898315,0.218
11,tatr,prices,author_independent,2,504,1575,0.04992510378360748,0.234
11,tatr,prices,author_independent,3,756,1764,0.09728188067674637,0.253
11,tatr,prices,author_independent,4,1008,1953,0.043231718242168427,0.271
11,tatr,prices,author_independent,5,1260,2142,0.11613480746746063,0.287
11,tatr,prices,author_independent,6,1512,2331,0.06710290908813477,0.304
11,tatr,prices,author_independent,7,1764,2520,0.08954548835754395,0.318
11,tatr,prices,author_independent,8,2016,2709,0.06714048981666565,0.335
11,tatr,prices,author_independent,9,2268,2898,0.08371341228485107,0.36
11,tatr,prices,author_independent,10,2520,3087,0.1248186007142067,0.375
11,tatr,prices,author_independent,11,2772,3276,0.046407729387283325,0.385
11,tatr,prices,author_independent,12,3024,3465,0.08308909088373184,0.402
11,tatr,prices,author_independent,13,3276,3654,0.07018689066171646,0.421
11,tatr,prices,author_independent,14,3528,3843,0.1261262148618698,0.445
11,tatr,prices,author_independent,15,3780,4032,0.09684759378433228,0.454
11,tatr,prices,author_independent,16,4032,4221,0.09079587459564209,0.469
11,tatr,prices,author_independent,17,4284,4410,0.10160569101572037,0.485
11,tatr,prices,author_independent,18,4536,4599,0.1011534035205841,0.508
11,tatr,prices,author_independent,19,4788,4788,0.12346399575471878,0.524
11,tatr,prices,author_independent,20,5040,4977,0.08234662562608719,0.538
11,tatr,prices,author_independent,21,5292,5166,0.11500079184770584,0.557
11,tatr,prices,author_independent,22,5544,5355,0.09380292892456055,0.581
11,tatr,prices,author_independent,23,5796,5544,0.14024847745895386,0.589
11,tatr,prices,author_independent,24,6048,5733,0.23710748553276062,0.612
11,tatr,prices,author_independent,25,6300,5922,0.13321004807949066,0.629
11,tatr,prices,author_independent,26,6552,6111,0.10444498807191849,0.65
11,tatr,prices,author_independent,27,6804,6300,0.17320185899734497,0.661
11,tatr,prices,author_independent,28,7056,6489,0.09601965546607971,0.681
11,tatr,prices,author_independent,29,7308,6678,0.1393086463212967,0.697
11,tatr,prices,author_independent,30,7560,6867,0.09375607967376709,0.724
11,tatr,prices,author_independent,31,7812,7056,0.08670675754547119,0.728
11,tatr,prices,author_independent,32,8064,7245,0.13797202706336975,0.747
11,tatr,prices,author_independent,33,8316,7434,0.12062250077724457,0.781
11,tatr,prices,author_independent,34,8568,7623,0.1577826887369156,0.801
11,tatr,prices,author_independent,35,8820,7812,0.21624332666397095,0.802
11,tatr,prices,author_independent,36,9072,8001,0.16581131517887115,0.821
11,tatr,prices,author_independent,37,9324,8190,0.12124514579772949,0.849
11,tatr,prices,author_independent,38,9576,8379,0.10387634485960007,0.881
11,tatr,prices,author_independent,39,9828,8568,0.2582571506500244,0.878
11,tatr,prices,author_independent,40,10080,8757,0.1377057135105133,0.9
11,tatr,prices,author_independent,41,10332,8946,0.17956693470478058,0.913
11,tatr,prices,author_independent,42,10584,9135,0.21829992532730103,0.944
11,tatr,prices,author_independent,43,10836,9324,0.22709554433822632,0.956
11,tatr,prices,author_independent,44,11088,9513,0.16476169228553772,0.975
11,tatr,prices,author_independent,45,11340,9702,0.12436749041080475,0.992
11,tatr,prices,author_independent,46,11592,9891,0.17766927182674408,1.024
11,tatr,prices,author_independent,47,11844,10080,0.11376690864562988,1.021
11,tatr,prices,author_independent,48,12096,10269,0.09386513382196426,1.046
11,tatr,prices,author_independent,49,12348,10458,0.24854813516139984,1.07
11,tatr,prices,author_independent,50,12600,10647,0.13424959778785706,1.088
11,tatr,prices,author_independent,51,12852,10836,0.20044617354869843,1.094
11,tatr,prices,author_independent,52,13104,11025,0.24290694296360016,1.118
11,tatr,prices,author_independent,53,13356,11214,0.18579915165901184,1.144
11,tatr,prices,author_independent,54,13608,11403,0.1957876831293106,1.173
11,tatr,prices,author_independent,55,13860,11592,0.14751970767974854,1.166
11,tatr,prices,author_independent,56,14112,11781,0.13049058616161346,1.193
11,tatr,prices,author_independent,57,14364,11970,0.19005070626735687,1.217
11,tatr,prices,author_independent,58,14616,12159,0.2624039351940155,1.249
11,tatr,prices,author_independent,59,14868,12348,0.21523797512054443,1.241
11,tatr,prices,author_independent,60,15120,12537,0.23393484950065613,1.261
11,tatr,prices,author_independent,61,15372,12726,0.21554358303546906,1.293
11,tatr,prices,author_independent,62,15624,12915,0.11275671422481537,1.308
11,tatr,prices,author_independent,63,15876,13104,0.21816386282444,1.319
11,tatr,prices,author_independent,64,16128,13293,0.24154935777187347,1.343
11,tatr,prices,author_independent,65,16380,13482,0.20445303618907928,1.371
11,tatr,prices,author_independent,66,16632,13671,0.20906953513622284,1.39
11,tatr,prices,author_independent,67,16884,13860,0.2285435050725937,1.388
11,tatr,prices,author_independent,68,17136,14049,0.1413697451353073,1.414
11,tatr,prices,author_independent,69,17388,14238,0.1574554294347763,1.443
11,tatr,prices,author_independent,70,17640,14427,0.29249754548072815,1.473
11,tatr,prices,author_independent,71,17892,14616,0.21241967380046844,1.46
11,tatr,prices,author_independent,72,18144,14805,0.2439086139202118,1.613
11,tatr,prices,author_independent,73,18396,14994,0.24207745492458344,1.507
11,tatr,prices,author_independent,74,18648,15183,0.2251347005367279,1.536
11,tatr,prices,author_independent,75,18900,15372,0.13792018592357635,1.535
11,tatr,prices,author_independent,76,19152,15561,0.24750491976737976,1.56
11,tatr,prices,author_independent,77,19404,15750,0.20345072448253632,1.582
11,tatr,prices,author_independent,78,19656,15939,0.11482261121273041,1.612
11,tatr,prices,author_independent,79,19908,16128,0.2521233856678009,1.59
11,tatr,prices,author_independent,80,20160,16317,0.2504725456237793,1.645
11,tatr,prices,author_independent,81,20412,16506,0.2479795664548874,1.664
11,tatr,prices,author_independent,82,20664,16695,0.12285510450601578,1.7
11,tatr,prices,author_independent,83,20916,16884,0.23870666325092316,1.689
