run_id,experiment,datatype,protocol,augmentation_idx,synthetic_days,train_windows,mape,fit_seconds
21,tatr,prices,continuous_chunked,0,0,1197,0.060647185891866684,1.0
21,tatr,prices,continuous_chunked,1,252,1386,0.06291138380765915,0.218
21,tatr,prices,continuous_chunked,2,504,1575,0.04795323684811592,0.238
21,tatr,prices,continuous_chunked,3,756,1764,0.059741679579019547,0.254
21,tatr,prices,continuous_chunked,4,1008,1953,0.08243806660175323,0.275
21,tatr,prices,continuous_chunked,5,1260,2142,0.06718011200428009,0.289
21,tatr,prices,continuous_chunked,6,1512,2331,0.09530756622552872,0.307
21,tatr,prices,continuous_chunked,7,1764,2520,0.06669915467500687,0.32
21,tatr,prices,continuous_chunked,8,2016,2709,0.04550328105688095,0.336
21,tatr,prices,continuous_chunked,9,2268,2898,0.08642435818910599,0.362
21,tatr,prices,continuous_chunked,10,2520,3087,0.08755835145711899,0.382
21,tatr,prices,continuous_chunked,11,2772,3276,0.11021887511014938,0.391
21,tatr,prices,continuous_chunked,12,3024,3465,0.16429847478866577,0.405
21,tatr,prices,continuous_chunked,13,3276,3654,0.10686557739973068,0.424
21,tatr,prices,continuous_chunked,14,3528,3843,0.09854897111654282,0.45
21,tatr,prices,continuous_chunked,15,3780,4032,0.07774525135755539,0.456
21,tatr,prices,continuous_chunked,16,4032,4221,0.069450244307518,0.472
21,tatr,prices,continuous_chunked,17,4284,4410,0.06678496301174164,0.488
21,tatr,prices,continuous_chunked,18,4536,4599,0.06842736154794693,0.515
21,tatr,prices,continuous_chunked,19,4788,4788,0.0956849604845047,0.53
21,tatr,prices,continuous_chunked,20,5040,4977,0.1438390016555786,0.541
21,tatr,prices,continuous_chunked,21,5292,5166,0.2262645810842514,0.561
21,tatr,prices,continuous_chunked,22,5544,5355,0.13109807670116425,0.589
21,tatr,prices,continuous_chunked,23,5796,5544,0.09619732946157455,0.595
21,tatr,prices,continuous_chunked,24,6048,5733,0.09477771073579788,0.615
21,tatr,prices,continuous_chunked,25,6300,5922,0.06672269850969315,0.63
21,tatr,prices,continuous_chunked,26,6552,6111,0.20115117728710175,0.656
21,tatr,prices,continuous_chunked,27,6804,6300,0.06572635471820831,0.665
21,tatr,prices,continuous_chunked,28,7056,6489,0.1558479368686676,0.685
21,tatr,prices,continuous_chunked,29,7308,6678,0.11005118489265442,0.699
21,tatr,prices,continuous_chunked,30,7560,6867,0.17586328089237213,0.725
21,tatr,prices,continuous_chunked,31,7812,7056,0.1665494590997696,0.729
21,tatr,prices,continuous_chunked,32,8064,7245,0.21245788037776947,0.75
21,tatr,prices,continuous_chunked,33,8316,7434,0.14952495694160461,0.783
21,tatr,prices,continuous_chunked,34,8568,7623,0.11694862693548203,0.804
21,tatr,prices,continuous_chunked,35,8820,7812,0.16787965595722198,0.808
21,tatr,prices,continuous_chunked,36,9072,8001,0.10147520154714584,0.824
21,tatr,prices,continuous_chunked,37,9324,8190,0.1807180643081665,0.851
21,tatr,prices,continuous_chunked,38,9576,8379,0.13713479042053223,0.883
21,tatr,prices,continuous_chunked,39,9828,8568,0.10186509042978287,0.887
21,tatr,prices,continuous_chunked,40,10080,8757,0.14892162382602692,0.908
21,tatr,prices,continuous_chunked,41,10332,8946,0.24315427243709564,0.92
21,tatr,prices,continuous_chunked,42,10584,9135,0.1523359715938568,0.954
21,tatr,prices,continuous_chunked,43,10836,9324,0.23452864587306976,0.959
21,tatr,prices,continuous_chunked,44,11088,9513,0.09082037210464478,0.981
21,tatr,prices,continuous_chunked,45,11340,9702,0.10835308581590652,0.999
21,tatr,prices,continuous_chunked,46,11592,9891,0.1362103670835495,1.031
21,tatr,prices,continuous_chunked,47,11844,10080,0.21735502779483795,1.031
21,tatr,prices,continuous_chunked,48,12096,10269,0.13398078083992004,1.054
21,tatr,prices,continuous_chunked,49,12348,10458,0.21312490105628967,1.08
21,tatr,prices,continuous_chunked,50,12600,10647,0.13809065520763397,1.094
21,tatr,prices,continuous_chunked,51,12852,10836,0.1397327333688736,1.109
21,tatr,prices,continuous_chunked,52,13104,11025,0.2166055142879486,1.123
21,tatr,prices,continuous_chunked,53,13356,11214,0.22054718434810638,1.159
21,tatr,prices,continuous_chunked,54,13608,11403,0.24804899096488953,1.187
21,tatr,prices,continuous_chunked,55,13860,11592,0.1926025003194809,1.172
21,tatr,prices,continuous_chunked,56,14112,11781,0.08884641528129578,1.202
21,tatr,prices,continuous_chunked,57,14364,11970,0.19974835216999054,1.226
21,tatr,prices,continuous_chunked,58,14616,12159,0.20362240076065063,1.259
21,tatr,prices,continuous_chunked,59,14868,12348,0.22407041490077972,1.248
21,tatr,prices,continuous_chunked,60,15120,12537,0.26089802384376526,1.274
21,tatr,prices,continuous_chunked,61,15372,12726,0.2391471564769745,1.301
21,tatr,prices,continuous_chunked,62,15624,12915,0.24326883256435394,1.317
