run_id,experiment,datatype,protocol,augmentation_idx,synthetic_days,train_windows,mape,fit_seconds
18,tatr,prices,continuous_chunked,0,0,1197,0.0793791189789772,0.945
18,tatr,prices,continuous_chunked,1,252,1386,0.053421102464199066,0.219
18,tatr,prices,continuous_chunked,2,504,1575,0.04907480999827385,0.234
18,tatr,prices,continuous_chunked,3,756,1764,0.06451800465583801,0.255
18,tatr,prices,continuous_chunked,4,1008,1953,0.05478544160723686,0.27
18,tatr,prices,continuous_chunked,5,1260,2142,0.06793439388275146,0.288
18,tatr,prices,continuous_chunked,6,1512,2331,0.08904705941677094,0.304
18,tatr,prices,continuous_chunked,7,1764,2520,0.06122647598385811,0.322
18,tatr,prices,continuous_chunked,8,2016,2709,0.1107049435377121,0.337
18,tatr,prices,continuous_chunked,9,2268,2898,0.09928838908672333,0.36
18,tatr,prices,continuous_chunked,10,2520,3087,0.07882241159677505,0.375
18,tatr,prices,continuous_chunked,11,2772,3276,0.0747271254658699,0.385
18,tatr,prices,continuous_chunked,12,3024,3465,0.07200926542282104,0.404
18,tatr,prices,continuous_chunked,13,3276,3654,0.14219512045383453,0.422
18,tatr,prices,continuous_chunked,14,3528,3843,0.08214651048183441,0.444
18,tatr,prices,continuous_chunked,15,3780,4032,0.0860537514090538,0.454
18,tatr,prices,continuous_chunked,16,4032,4221,0.09833388030529022,0.472
18,tatr,prices,continuous_chunked,17,4284,4410,0.08113151788711548,0.488
18,tatr,prices,continuous_chunked,18,4536,4599,0.09166263788938522,0.509
18,tatr,prices,continuous_chunked,19,4788,4788,0.1281275600194931,0.522
18,tatr,prices,continuous_chunked,20,5040,4977,0.12372613698244095,0.538
18,tatr,prices,continuous_chunked,21,5292,5166,0.12296047806739807,0.555
18,tatr,prices,continuous_chunked,22,5544,5355,0.2607760429382324,0.584
18,tatr,prices,continuous_chunked,23,5796,5544,0.1444721221923828,0.594
18,tatr,prices,continuous_chunked,24,6048,5733,0.10328268259763718,0.615
18,tatr,prices,continuous_chunked,25,6300,5922,0.085135318338871,0.635
18,tatr,prices,continuous_chunked,26,6552,6111,0.06689348816871643,0.657
18,tatr,prices,continuous_chunked,27,6804,6300,0.1269882619380951,0.661
18,tatr,prices,continuous_chunked,28,7056,6489,0.15011337399482727,0.69
18,tatr,prices,continuous_chunked,29,7308,6678,0.11611712723970413,0.701
18,tatr,prices,continuous_chunked,30,7560,6867,0.15861572325229645,0.723
18,tatr,prices,continuous_chunked,31,7812,7056,0.15606915950775146,0.729
18,tatr,prices,continuous_chunked,32,8064,7245,0.1187107115983963,0.75
18,tatr,prices,continuous_chunked,33,8316,7434,0.07353531569242477,0.784
18,tatr,prices,continuous_chunked,34,8568,7623,0.11212219297885895,0.802
18,tatr,prices,continuous_chunked,35,8820,7812,0.18011653423309326,0.805
18,tatr,prices,continuous_chunked,36,9072,8001,0.12036486715078354,0.828
18,tatr,prices,continuous_chunked,37,9324,8190,0.14914172887802124,0.852
18,tatr,prices,continuous_chunked,38,9576,8379,0.10769059509038925,0.882
18,tatr,prices,continuous_chunked,39,9828,8568,0.20873022079467773,0.879
18,tatr,prices,continuous_chunked,40,10080,8757,0.24346508085727692,0.902
18,tatr,prices,continuous_chunked,41,10332,8946,0.12644238770008087,0.916
