run_id,experiment,datatype,protocol,augmentation_idx,synthetic_days,train_windows,mape,fit_seconds
15,tatr,prices,continuous_chunked,0,0,1197,0.06754624843597412,0.988
15,tatr,prices,continuous_chunked,1,252,1386,0.04884536191821098,0.218
15,tatr,prices,continuous_chunked,2,504,1575,0.04946263134479523,0.234
15,tatr,prices,continuous_chunked,3,756,1764,0.06326068937778473,0.259
15,tatr,prices,continuous_chunked,4,1008,1953,0.08525236696004868,0.274
15,tatr,prices,continuous_chunked,5,1260,2142,0.07155759632587433,0.288
15,tatr,prices,continuous_chunked,6,1512,2331,0.06548532843589783,0.308
15,tatr,prices,continuous_chunked,7,1764,2520,0.08789917081594467,0.322
15,tatr,prices,continuous_chunked,8,2016,2709,0.058535024523735046,0.337
15,tatr,prices,continuous_chunked,9,2268,2898,0.0818949043750763,0.361
15,tatr,prices,continuous_chunked,10,2520,3087,0.09846462309360504,0.378
15,tatr,prices,continuous_chunked,11,2772,3276,0.09887272864580154,0.39
15,tatr,prices,continuous_chunked,12,3024,3465,0.08666247874498367,0.403
15,tatr,prices,continuous_chunked,13,3276,3654,0.07020269334316254,0.424
15,tatr,prices,continuous_chunked,14,3528,3843,0.08701115846633911,0.448
15,tatr,prices,continuous_chunked,15,3780,4032,0.09671883285045624,0.455
15,tatr,prices,continuous_chunked,16,4032,4221,0.08475004881620407,0.472
15,tatr,prices,continuous_chunked,17,4284,4410,0.06658705323934555,0.486
15,tatr,prices,continuous_chunked,18,4536,4599,0.06437946856021881,0.512
15,tatr,prices,continuous_chunked,19,4788,4788,0.10422470420598984,0.522
15,tatr,prices,continuous_chunked,20,5040,4977,0.10986582189798355,0.542
15,tatr,prices,continuous_chunked,21,5292,5166,0.1629602015018463,0.562
15,tatr,prices,continuous_chunked,22,5544,5355,0.11082536727190018,0.585
15,tatr,prices,continuous_chunked,23,5796,5544,0.1408444046974182,0.592
15,tatr,prices,continuous_chunked,24,6048,5733,0.09458571672439575,0.615
15,tatr,prices,continuous_chunked,25,6300,5922,0.13239938020706177,0.628
15,tatr,prices,continuous_chunked,26,6552,6111,0.12099602073431015,0.654
15,tatr,prices,continuous_chunked,27,6804,6300,0.09070904552936554,0.659
15,tatr,prices,continuous_chunked,28,7056,6489,0.1303616464138031,0.686
15,tatr,prices,continuous_chunked,29,7308,6678,0.14400111138820648,0.699
15,tatr,prices,continuous_chunked,30,7560,6867,0.10554036498069763,0.723
15,tatr,prices,continuous_chunked,31,7812,7056,0.12976975739002228,0.73
15,tatr,prices,continuous_chunked,32,8064,7245,0.13840246200561523,0.748
15,tatr,prices,continuous_chunked,33,8316,7434,0.2059478759765625,0.784
