run_id,experiment,datatype,protocol,augmentation_idx,synthetic_days,train_windows,mape,fit_seconds
13,tatr,prices,author_independent,0,0,1197,0.05726385489106178,0.988
13,tatr,prices,author_independent,1,252,1386,0.053764455020427704,0.216
13,tatr,prices,author_independent,2,504,1575,0.05810275301337242,0.232
13,tatr,prices,author_independent,3,756,1764,0.04663517698645592,0.251
13,tatr,prices,author_independent,4,1008,1953,0.0704788938164711,0.269
13,tatr,prices,author_independent,5,1260,2142,0.06740859150886536,0.287
13,tatr,prices,author_independent,6,1512,2331,0.06543069332838058,0.303
13,tatr,prices,author_independent,7,1764,2520,0.0630962997674942,0.314
13,tatr,prices,author_independent,8,2016,2709,0.07949261367321014,0.332
13,tatr,prices,author_independent,9,2268,2898,0.11667215824127197,0.359
13,tatr,prices,author_independent,10,2520,3087,0.06201557070016861,0.374
13,tatr,prices,author_independent,11,2772,3276,0.10931763052940369,0.384
13,tatr,prices,author_independent,12,3024,3465,0.08016049116849899,0.399
13,tatr,prices,author_independent,13,3276,3654,0.1467834860086441,0.42
13,tatr,prices,author_independent,14,3528,3843,0.11131319403648376,0.443
13,tatr,prices,author_independent,15,3780,4032,0.09434083849191666,0.451
13,tatr,prices,author_independent,16,4032,4221,0.09939363598823547,0.468
13,tatr,prices,author_independent,17,4284,4410,0.16813191771507263,0.484
13,tatr,prices,author_independent,18,4536,4599,0.07863344997167587,0.506
13,tatr,prices,author_independent,19,4788,4788,0.10120641440153122,0.521
13,tatr,prices,author_independent,20,5040,4977,0.14311566948890686,0.536
13,tatr,prices,author_independent,21,5292,5166,0.1168569028377533,0.556
13,tatr,prices,author_independent,22,5544,5355,0.11350879073143005,0.581
13,tatr,prices,author_independent,23,5796,5544,0.14525116980075836,0.587
13,tatr,prices,author_independent,24,6048,5733,0.07168237864971161,0.608
13,tatr,prices,author_independent,25,6300,5922,0.085045725107193,0.628
13,tatr,prices,author_independent,26,6552,6111,0.09637147933244705,0.649
13,tatr,prices,author_independent,27,6804,6300,0.10499992221593857,0.657
13,tatr,prices,author_independent,28,7056,6489,0.17658761143684387,0.68
13,tatr,prices,author_independent,29,7308,6678,0.13106118142604828,0.694
13,tatr,prices,author_independent,30,7560,6867,0.23258821666240692,0.72
13,tatr,prices,author_independent,31,7812,7056,0.09777063131332397,0.731
13,tatr,prices,author_independent,32,8064,7245,0.23469173908233643,0.746
13,tatr,prices,author_independent,33,8316,7434,0.1505599319934845,0.781
13,tatr,prices,author_independent,34,8568,7623,0.0875803753733635,0.798
13,tatr,prices,author_independent,35,8820,7812,0.14259043335914612,0.802
13,tatr,prices,author_independent,36,9072,8001,0.1228061318397522,0.826
13,tatr,prices,author_independent,37,9324,8190,0.23825068771839142,0.849
13,tatr,prices,author_independent,38,9576,8379,0.11949876695871353,0.88
13,tatr,prices,author_independent,39,9828,8568,0.10267709195613861,0.876
13,tatr,prices,author_independent,40,10080,8757,0.10335060954093933,0.896
13,tatr,prices,author_independent,41,10332,8946,0.25331243872642517,0.912
13,tatr,prices,author_independent,42,10584,9135,0.1495523750782013,0.948
13,tatr,prices,author_independent,43,10836,9324,0.13974930346012115,0.959
13,tatr,prices,author_independent,44,11088,9513,0.13002967834472656,0.975
13,tatr,prices,author_independent,45,11340,9702,0.2208370417356491,0.993
13,tatr,prices,author_independent,46,11592,9891,0.13973559439182281,1.021
13,tatr,prices,author_independent,47,11844,10080,0.11101264506578445,1.022
13,tatr,prices,author_independent,48,12096,10269,0.14615364372730255,1.051
13,tatr,prices,author_independent,49,12348,10458,0.20839250087738037,1.075
13,tatr,prices,author_independent,50,12600,10647,0.14201785624027252,1.089
13,tatr,prices,author_independent,51,12852,10836,0.2272137701511383,1.094
13,tatr,prices,author_independent,52,13104,11025,0.2312505692243576,1.116
13,tatr,prices,author_independent,53,13356,11214,0.20027588307857513,1.143
13,tatr,prices,author_independent,54,13608,11403,0.10733747482299805,1.174
13,tatr,prices,author_independent,55,13860,11592,0.21835832297801971,1.166
13,tatr,prices,author_independent,56,14112,11781,0.16579942405223846,1.194
13,tatr,prices,author_independent,57,14364,11970,0.22457288205623627,1.221
13,tatr,prices,author_independent,58,14616,12159,0.22555463016033173,1.248
13,tatr,prices,author_independent,59,14868,12348,0.23120909929275513,1.242
13,tatr,prices,author_independent,60,15120,12537,0.2208239734172821,1.267
13,tatr,prices,author_independent,61,15372,12726,0.14915606379508972,1.295
13,tatr,prices,author_independent,62,15624,12915,0.16723448038101196,1.307
13,tatr,prices,author_independent,63,15876,13104,0.2153698056936264,1.315
13,tatr,prices,author_independent,64,16128,13293,0.23382458090782166,1.339
13,tatr,prices,author_independent,65,16380,13482,0.16123369336128235,1.372
13,tatr,prices,author_independent,66,16632,13671,0.14079149067401886,1.398
13,tatr,prices,author_independent,67,16884,13860,0.24813486635684967,1.388
13,tatr,prices,author_independent,68,17136,14049,0.19773702323436737,1.417
13,tatr,prices,author_independent,69,17388,14238,0.2382165938615799,1.437
13,tatr,prices,author_independent,70,17640,14427,0.17031171917915344,1.468
13,tatr,prices,author_independent,71,17892,14616,0.24187853932380676,1.464
13,tatr,prices,author_independent,72,18144,14805,0.2537098228931427,1.621
13,tatr,prices,author_independent,73,18396,14994,0.23710627853870392,1.509
13,tatr,prices,author_independent,74,18648,15183,0.25250041484832764,1.536
13,tatr,prices,author_independent,75,18900,15372,0.22431351244449615,1.537
13,tatr,prices,author_independent,76,19152,15561,0.18475563824176788,1.554
13,tatr,prices,author_independent,77,19404,15750,0.2482922226190567,1.582
13,tatr,prices,author_independent,78,19656,15939,0.2179020345211029,1.617
13,tatr,prices,author_independent,79,19908,16128,0.24568916857242584,1.591
13,tatr,prices,author_independent,80,20160,16317,0.11228210479021072,1.643
