run_id,experiment,datatype,protocol,augmentation_idx,synthetic_days,train_windows,mape,fit_seconds
19,tatr,prices,continuous_chunked,0,0,1197,0.04461047425866127,0.975
19,tatr,prices,continuous_chunked,1,252,1386,0.0567392073571682,0.219
19,tatr,prices,continuous_chunked,2,504,1575,0.07005778700113297,0.233
19,tatr,prices,continuous_chunked,3,756,1764,0.0745791494846344,0.253
19,tatr,prices,continuous_chunked,4,1008,1953,0.07340265810489655,0.273
19,tatr,prices,continuous_chunked,5,1260,2142,0.048744671046733856,0.287
19,tatr,prices,continuous_chunked,6,1512,2331,0.04033464193344116,0.304
19,tatr,prices,continuous_chunked,7,1764,2520,0.042308226227760315,0.318
19,tatr,prices,continuous_chunked,8,2016,2709,0.07178770750761032,0.334
19,tatr,prices,continuous_chunked,9,2268,2898,0.10726068168878555,0.361
19,tatr,prices,continuous_chunked,10,2520,3087,0.06488706171512604,0.373
19,tatr,prices,continuous_chunked,11,2772,3276,0.07903173565864563,0.385
19,tatr,prices,continuous_chunked,12,3024,3465,0.09666261821985245,0.401
19,tatr,prices,continuous_chunked,13,3276,3654,0.10264849662780762,0.421
19,tatr,prices,continuous_chunked,14,3528,3843,0.09743538498878479,0.446
19,tatr,prices,continuous_chunked,15,3780,4032,0.08533968031406403,0.454
19,tatr,prices,continuous_chunked,16,4032,4221,0.13465191423892975,0.47
19,tatr,prices,continuous_chunked,17,4284,4410,0.07642529904842377,0.485
19,tatr,prices,continuous_chunked,18,4536,4599,0.09120556712150574,0.508
19,tatr,prices,continuous_chunked,19,4788,4788,0.1049167662858963,0.521
19,tatr,prices,continuous_chunked,20,5040,4977,0.08014547824859619,0.539
19,tatr,prices,continuous_chunked,21,5292,5166,0.14519120752811432,0.556
19,tatr,prices,continuous_chunked,22,5544,5355,0.11170371621847153,0.583
19,tatr,prices,continuous_chunked,23,5796,5544,0.04383378103375435,0.591
19,tatr,prices,continuous_chunked,24,6048,5733,0.2246248573064804,0.612
19,tatr,prices,continuous_chunked,25,6300,5922,0.14558160305023193,0.629
19,tatr,prices,continuous_chunked,26,6552,6111,0.11236246675252914,0.653
19,tatr,prices,continuous_chunked,27,6804,6300,0.09544075280427933,0.665
19,tatr,prices,continuous_chunked,28,7056,6489,0.14172658324241638,0.682
19,tatr,prices,continuous_chunked,29,7308,6678,0.13667115569114685,0.696
19,tatr,prices,continuous_chunked,30,7560,6867,0.07288237661123276,0.723
