run_id,experiment,datatype,protocol,augmentation_idx,synthetic_days,train_windows,mape,fit_seconds
0,tatr,prices,author_independent,0,0,1197,0.04599028080701828,2.106
0,tatr,prices,author_independent,1,252,1386,0.038890235126018524,0.216
0,tatr,prices,author_independent,2,504,1575,0.054273609071969986,0.232
0,tatr,prices,author_independent,3,756,1764,0.07686705887317657,0.252
0,tatr,prices,author_independent,4,1008,1953,0.057883139699697495,0.27
0,tatr,prices,author_independent,5,1260,2142,0.057738229632377625,0.287
0,tatr,prices,author_independent,6,1512,2331,0.06672395020723343,0.304
0,tatr,prices,author_independent,7,1764,2520,0.07995248585939407,0.315
0,tatr,prices,author_independent,8,2016,2709,0.07061582803726196,0.332
0,tatr,prices,author_independent,9,2268,2898,0.09838879108428955,0.359
0,tatr,prices,author_independent,10,2520,3087,0.08590757101774216,0.374
0,tatr,prices,author_independent,11,2772,3276,0.10525716096162796,0.385
0,tatr,prices,author_independent,12,3024,3465,0.15283803641796112,0.4
0,tatr,prices,author_independent,13,3276,3654,0.11868464201688766,0.421
0,tatr,prices,author_independent,14,3528,3843,0.10039792954921722,0.443
0,tatr,prices,author_independent,15,3780,4032,0.17711150646209717,0.454
0,tatr,prices,author_independent,16,4032,4221,0.07752987742424011,0.47
0,tatr,prices,author_independent,17,4284,4410,0.07834918051958084,0.483
0,tatr,prices,author_independent,18,4536,4599,0.07580381631851196,0.508
0,tatr,prices,author_independent,19,4788,4788,0.08203765749931335,0.521
0,tatr,prices,author_independent,20,5040,4977,0.11403283476829529,0.538
0,tatr,prices,author_independent,21,5292,5166,0.0975508838891983,0.556
0,tatr,prices,author_independent,22,5544,5355,0.1317811757326126,0.581
0,tatr,prices,author_independent,23,5796,5544,0.11153475940227509,0.589
0,tatr,prices,author_independent,24,6048,5733,0.14129288494586945,0.61
0,tatr,prices,author_independent,25,6300,5922,0.17499235272407532,0.626
0,tatr,prices,author_independent,26,6552,6111,0.12567420303821564,0.649
0,tatr,prices,author_independent,27,6804,6300,0.1450355499982834,0.659
0,tatr,prices,author_independent,28,7056,6489,0.11266855895519257,0.681
0,tatr,prices,author_independent,29,7308,6678,0.16105997562408447,0.695
0,tatr,prices,author_independent,30,7560,6867,0.1210077702999115,0.722
0,tatr,prices,author_independent,31,7812,7056,0.10542573779821396,0.726
0,tatr,prices,author_independent,32,8064,7245,0.10796504467725754,0.746
0,tatr,prices,author_independent,33,8316,7434,0.17223960161209106,0.782
0,tatr,prices,author_independent,34,8568,7623,0.10345403850078583,0.801
0,tatr,prices,author_independent,35,8820,7812,0.10141484439373016,0.801
0,tatr,prices,author_independent,36,9072,8001,0.13768017292022705,0.823
0,tatr,prices,author_independent,37,9324,8190,0.11312727630138397,0.847
0,tatr,prices,author_independent,38,9576,8379,0.14106912910938263,0.88
0,tatr,prices,author_independent,39,9828,8568,0.10692323744297028,0.877
0,tatr,prices,author_independent,40,10080,8757,0.1524488478899002,0.899
0,tatr,prices,author_independent,41,10332,8946,0.09953290969133377,0.912
0,tatr,prices,author_independent,42,10584,9135,0.16542498767375946,0.945
0,tatr,prices,author_independent,43,10836,9324,0.23754431307315826,0.954
0,tatr,prices,author_independent,44,11088,9513,0.15032415091991425,0.975
0,tatr,prices,author_independent,45,11340,9702,0.13299241662025452,0.993
0,tatr,prices,author_independent,46,11592,9891,0.25872260332107544,1.025
0,tatr,prices,author_independent,47,11844,10080,0.15616361796855927,1.023
0,tatr,prices,author_independent,48,12096,10269,0.21870039403438568,1.049
0,tatr,prices,author_independent,49,12348,10458,0.12341375648975372,1.069
0,tatr,prices,author_independent,50,12600,10647,0.2524413764476776,1.088
0,tatr,prices,author_independent,51,12852,10836,0.25505805015563965,1.096
0,tatr,prices,author_independent,52,13104,11025,0.18373285233974457,1.119
0,tatr,prices,author_independent,53,13356,11214,0.10912422835826874,1.144
0,tatr,prices,author_independent,54,13608,11403,0.26787427067756653,1.173
0,tatr,prices,author_independent,55,13860,11592,0.0814758911728859,1.164
0,tatr,prices,author_independent,56,14112,11781,0.20978862047195435,1.193
0,tatr,prices,author_independent,57,14364,11970,0.25844961404800415,1.22
0,tatr,prices,author_independent,58,14616,12159,0.25576600432395935,1.249
0,tatr,prices,author_independent,59,14868,12348,0.17375418543815613,1.239
0,tatr,prices,author_independent,60,15120,12537,0.17527703940868378,1.264
0,tatr,prices,author_independent,61,15372,12726,0.21499450504779816,1.295
0,tatr,prices,author_independent,62,15624,12915,0.23024871945381165,1.308
0,tatr,prices,author_independent,63,15876,13104,0.2542039752006531,1.322
0,tatr,prices,author_independent,64,16128,13293,0.12816332280635834,1.342
0,tatr,prices,author_independent,65,16380,13482,0.2159152626991272,1.374
0,tatr,prices,author_independent,66,16632,13671,0.235482320189476,1.391
0,tatr,prices,author_independent,67,16884,13860,0.2552418112754822,1.389
0,tatr,prices,author_independent,68,17136,14049,0.19097326695919037,1.421
0,tatr,prices,author_independent,69,17388,14238,0.12085264176130295,1.446
0,tatr,prices,author_independent,70,17640,14427,0.18409466743469238,1.473
0,tatr,prices,author_independent,71,17892,14616,0.12859338521957397,1.463
0,tatr,prices,author_independent,72,18144,14805,0.09629684686660767,1.613
0,tatr,prices,author_independent,73,18396,14994,0.1821373701095581,1.508
0,tatr,prices,author_independent,74,18648,15183,0.13169625401496887,1.536
0,tatr,prices,author_independent,75,18900,15372,0.22404569387435913,1.537
0,tatr,prices,author_independent,76,19152,15561,0.21840612590312958,1.559
0,tatr,prices,author_independent,77,19404,15750,0.20134146511554718,1.582
0,tatr,prices,author_independent,78,19656,15939,0.21416956186294556,1.612
0,tatr,prices,author_independent,79,19908,16128,0.2898743152618408,1.591
0,tatr,prices,author_independent,80,20160,16317,0.17044249176979065,1.637
0,tatr,prices,author_independent,81,20412,16506,0.24949811398983002,1.665
0,tatr,prices,author_independent,82,20664,16695,0.22696635127067566,1.699
0,tatr,prices,author_independent,83,20916,16884,0.2200184315443039,1.679
0,tatr,prices,author_independent,84,21168,17073,0.24562512338161469,1.71
0,tatr,prices,author_independent,85,21420,17262,0.129317969083786,1.749
0,tatr,prices,author_independent,86,21672,17451,0.12552966177463531,1.761
0,tatr,prices,author_independent,87,21924,17640,0.24061506986618042,1.764
0,tatr,prices,author_independent,88,22176,17829,0.1818363219499588,1.789
0,tatr,prices,author_independent,89,22428,18018,0.23910677433013916,1.826
0,tatr,prices,author_independent,90,22680,18207,0.22745263576507568,1.836
0,tatr,prices,author_independent,91,22932,18396,0.38701823353767395,1.829
0,tatr,prices,author_independent,92,23184,18585,0.20307491719722748,1.866
0,tatr,prices,author_independent,93,23436,18774,0.24281901121139526,1.882
