run_id,experiment,datatype,protocol,augmentation_idx,synthetic_days,train_windows,mape,fit_seconds
25,tatr,prices,continuous_chunked,0,0,1197,0.0656178817152977,0.998
25,tatr,prices,continuous_chunked,1,252,1386,0.05909126624464989,0.222
25,tatr,prices,continuous_chunked,2,504,1575,0.08465402573347092,0.235
25,tatr,prices,continuous_chunked,3,756,1764,0.06408892571926117,0.256
25,tatr,prices,continuous_chunked,4,1008,1953,0.0641193762421608,0.273
25,tatr,prices,continuous_chunked,5,1260,2142,0.08711027354001999,0.295
25,tatr,prices,continuous_chunked,6,1512,2331,0.0602707676589489,0.311
25,tatr,prices,continuous_chunked,7,1764,2520,0.059640463441610336,0.321
25,tatr,prices,continuous_chunked,8,2016,2709,0.08501879125833511,0.34
25,tatr,prices,continuous_chunked,9,2268,2898,0.05146459862589836,0.367
25,tatr,prices,continuous_chunked,10,2520,3087,0.08249346911907196,0.378
25,tatr,prices,continuous_chunked,11,2772,3276,0.11948278546333313,0.387
25,tatr,prices,continuous_chunked,12,3024,3465,0.11738728731870651,0.404
25,tatr,prices,continuous_chunked,13,3276,3654,0.08741827309131622,0.426
25,tatr,prices,continuous_chunked,14,3528,3843,0.06968176364898682,0.449
25,tatr,prices,continuous_chunked,15,3780,4032,0.13135722279548645,0.457
25,tatr,prices,continuous_chunked,16,4032,4221,0.12132733315229416,0.473
25,tatr,prices,continuous_chunked,17,4284,4410,0.1071091890335083,0.487
25,tatr,prices,continuous_chunked,18,4536,4599,0.11622709035873413,0.513
25,tatr,prices,continuous_chunked,19,4788,4788,0.0729152113199234,0.529
25,tatr,prices,continuous_chunked,20,5040,4977,0.1142115592956543,0.542
25,tatr,prices,continuous_chunked,21,5292,5166,0.18439888954162598,0.561
25,tatr,prices,continuous_chunked,22,5544,5355,0.12345431745052338,0.583
25,tatr,prices,continuous_chunked,23,5796,5544,0.10382664948701859,0.59
25,tatr,prices,continuous_chunked,24,6048,5733,0.08706396818161011,0.612
25,tatr,prices,continuous_chunked,25,6300,5922,0.11209025233983994,0.631
25,tatr,prices,continuous_chunked,26,6552,6111,0.1873578280210495,0.654
25,tatr,prices,continuous_chunked,27,6804,6300,0.12842586636543274,0.66
25,tatr,prices,continuous_chunked,28,7056,6489,0.09646514058113098,0.685
25,tatr,prices,continuous_chunked,29,7308,6678,0.11537054181098938,0.701
25,tatr,prices,continuous_chunked,30,7560,6867,0.16901889443397522,0.724
25,tatr,prices,continuous_chunked,31,7812,7056,0.07629182934761047,0.731
25,tatr,prices,continuous_chunked,32,8064,7245,0.10010486096143723,0.749
25,tatr,prices,continuous_chunked,33,8316,7434,0.16388912498950958,0.782
25,tatr,prices,continuous_chunked,34,8568,7623,0.13029929995536804,0.805
25,tatr,prices,continuous_chunked,35,8820,7812,0.10354046523571014,0.804
25,tatr,prices,continuous_chunked,36,9072,8001,0.2268647402524948,0.829
25,tatr,prices,continuous_chunked,37,9324,8190,0.11944544315338135,0.851
25,tatr,prices,continuous_chunked,38,9576,8379,0.12644049525260925,0.884
25,tatr,prices,continuous_chunked,39,9828,8568,0.2507949769496918,0.88
25,tatr,prices,continuous_chunked,40,10080,8757,0.08415918797254562,0.902
25,tatr,prices,continuous_chunked,41,10332,8946,0.2661557197570801,0.917
25,tatr,prices,continuous_chunked,42,10584,9135,0.16196444630622864,0.956
25,tatr,prices,continuous_chunked,43,10836,9324,0.19086942076683044,0.961
25,tatr,prices,continuous_chunked,44,11088,9513,0.2173788696527481,0.981
25,tatr,prices,continuous_chunked,45,11340,9702,0.29693299531936646,0.999
25,tatr,prices,continuous_chunked,46,11592,9891,0.2272278219461441,1.031
25,tatr,prices,continuous_chunked,47,11844,10080,0.22093908488750458,1.03
25,tatr,prices,continuous_chunked,48,12096,10269,0.1257772594690323,1.054
25,tatr,prices,continuous_chunked,49,12348,10458,0.1989225298166275,1.077
25,tatr,prices,continuous_chunked,50,12600,10647,0.1745011806488037,1.096
25,tatr,prices,continuous_chunked,51,12852,10836,0.13249625265598297,1.105
25,tatr,prices,continuous_chunked,52,13104,11025,0.24576880037784576,1.124
25,tatr,prices,continuous_chunked,53,13356,11214,0.1411779373884201,1.161
25,tatr,prices,continuous_chunked,54,13608,11403,0.14619261026382446,1.184
25,tatr,prices,continuous_chunked,55,13860,11592,0.17589253187179565,1.174
25,tatr,prices,continuous_chunked,56,14112,11781,0.2463851273059845,1.2
25,tatr,prices,continuous_chunked,57,14364,11970,0.1705346256494522,1.225
25,tatr,prices,continuous_chunked,58,14616,12159,0.1253099888563156,1.256
25,tatr,prices,continuous_chunked,59,14868,12348,0.21435509622097015,1.249
25,tatr,prices,continuous_chunked,60,15120,12537,0.1327916383743286,1.272
25,tatr,prices,continuous_chunked,61,15372,12726,0.1335248202085495,1.302
25,tatr,prices,continuous_chunked,62,15624,12915,0.20448610186576843,1.314
25,tatr,prices,continuous_chunked,63,15876,13104,0.24666616320610046,1.319
25,tatr,prices,continuous_chunked,64,16128,13293,0.26566994190216064,1.346
25,tatr,prices,continuous_chunked,65,16380,13482,0.2490742951631546,1.38
25,tatr,prices,continuous_chunked,66,16632,13671,0.22412219643592834,1.401
25,tatr,prices,continuous_chunked,67,16884,13860,0.22800539433956146,1.394
25,tatr,prices,continuous_chunked,68,17136,14049,0.10883001983165741,1.422
25,tatr,prices,continuous_chunked,69,17388,14238,0.1438097357749939,1.449
25,tatr,prices,continuous_chunked,70,17640,14427,0.16762836277484894,1.478
25,tatr,prices,continuous_chunked,71,17892,14616,0.23589184880256653,1.468
25,tatr,prices,continuous_chunked,72,18144,14805,0.11483201384544373,1.619
25,tatr,prices,continuous_chunked,73,18396,14994,0.16738739609718323,1.516
25,tatr,prices,continuous_chunked,74,18648,15183,0.2170659601688385,1.545
25,tatr,prices,continuous_chunked,75,18900,15372,0.21048486232757568,1.542
25,tatr,prices,continuous_chunked,76,19152,15561,0.15252499282360077,1.564
25,tatr,prices,continuous_chunked,77,19404,15750,0.17745143175125122,1.589
25,tatr,prices,continuous_chunked,78,19656,15939,0.2761174440383911,1.621
25,tatr,prices,continuous_chunked,79,19908,16128,0.2092590481042862,1.597
25,tatr,prices,continuous_chunked,80,20160,16317,0.2121623158454895,1.642
25,tatr,prices,continuous_chunked,81,20412,16506,0.1677660048007965,1.679
25,tatr,prices,continuous_chunked,82,20664,16695,0.2355920374393463,1.708
25,tatr,prices,continuous_chunked,83,20916,16884,0.2162555605173111,1.688
25,tatr,prices,continuous_chunked,84,21168,17073,0.2079540342092514,1.721
25,tatr,prices,continuous_chunked,85,21420,17262,0.24050626158714294,1.754
25,tatr,prices,continuous_chunked,86,21672,17451,0.1954473853111267,1.773
25,tatr,prices,continuous_chunked,87,21924,17640,0.25288623571395874,1.765
25,tatr,prices,continuous_chunked,88,22176,17829,0.22305382788181305,1.789
25,tatr,prices,continuous_chunked,89,22428,18018,0.20126020908355713,1.829
25,tatr,prices,continuous_chunked,90,22680,18207,0.25206711888313293,1.857
25,tatr,prices,continuous_chunked,91,22932,18396,0.24430419504642487,1.84
25,tatr,prices,continuous_chunked,92,23184,18585,0.2170209288597107,1.871
25,tatr,prices,continuous_chunked,93,23436,18774,0.2451741099357605,1.89
25,tatr,prices,continuous_chunked,94,23688,18963,0.22392839193344116,1.938
25,tatr,prices,continuous_chunked,95,23940,19152,0.23495610058307648,1.924
25,tatr,prices,continuous_chunked,96,24192,19341,0.2038801610469818,1.941
25,tatr,prices,continuous_chunked,97,24444,19530,0.24315614998340607,1.973
25,tatr,prices,continuous_chunked,98,24696,19719,0.24617578089237213,1.987
25,tatr,prices,continuous_chunked,99,24948,19908,0.16403934359550476,1.992
25,tatr,prices,continuous_chunked,100,25200,20097,0.26342836022377014,2.017
