eval_year,mape
0,0.010882146656513214
10,0.01656988263130188
20,0.016134457662701607
30,0.021403776481747627
40,0.033976275473833084
50,0.028672561049461365
60,0.043255068361759186
70,0.054073505103588104
80,0.02010415680706501
90,0.021790916100144386
100,0.01761362887918949
