eval_year,mape
0,0.011035678908228874
10,0.03745206072926521
20,0.01752946525812149
30,0.015019220300018787
40,0.025563547387719154
50,0.02647719345986843
60,0.01991387829184532
70,0.026098554953932762
80,0.2767234146595001
90,0.04459827020764351
100,0.03271041437983513
