seed,sample_id,family,persistence,pooled_delta,acf_r_lag1,acf_abs_r_lag1,oos_corr,directional_accuracy,strategy_edge,strategy_sharpe
81,markov_signs_p0.65,markov_signs,0.65,0.07882469801317545,0.16712333588244907,0.11552305336286872,0.20235728843668688,0.591182364729459,0.10567676386041251,2.4456905548419305
81,markov_signs_p0.75,markov_signs,0.75,0.1697293956914587,0.32405299252961894,0.11552305336286872,0.32472257377642283,0.7474949899799599,0.2741970355942612,6.818746797142752
81,markov_signs_p0.85,markov_signs,0.85,0.27090438051029325,0.44499323170244104,0.11552305336286872,0.43496716417752695,0.7955911823647295,0.3296916804973338,8.556540803740205
81,markov_signs_p0.90,markov_signs,0.9,0.31268529673269185,0.481681090136714,0.11552305336286872,0.5506081762708614,0.8577154308617234,0.39754902627276917,11.165678767590707
82,real_eval,real,,0.1372186304128808,-0.045051187857855134,0.2027704555297878,0.05741490276414373,0.5430861723446894,0.06574237623999463,1.0831503922190455
82,iid_signs,iid_signs,,0.10533040254153371,0.016471575149554423,0.2027704555297878,-0.013540982779522315,0.5050100200400801,-0.019347990892272477,-0.31861072114330585
82,markov_signs_p0.65,markov_signs,0.65,0.33156282999625797,0.2724538612304908,0.2027704555297878,0.2552364293933792,0.687374749498998,0.2500152487999872,4.2633760775600535
82,markov_signs_p0.75,markov_signs,0.75,0.3877394083145316,0.29779899896483075,0.2027704555297878,0.2131541744236927,0.6232464929859719,0.1414215654547713,2.358755068132097
82,markov_signs_p0.85,markov_signs,0.85,0.6565681104639269,0.4491142401185079,0.2027704555297878,0.4301221844887617,0.8216432865731463,0.4978115878270023,9.53434507040272
82,markov_signs_p0.90,markov_signs,0.9,0.896366129670667,0.4709383502502464,0.2027704555297878,0.43281408643817,0.8236472945891784,0.4747720946936081,8.945552304699785
83,real_eval,real,,0.050273840267550385,0.005545344999868333,0.1900998180370704,-0.03731214604394703,0.4969939879759519,0.01920057480762695,0.3390285049314992
83,iid_signs,iid_signs,,0.1047539578883893,-0.029322820141978605,0.1900998180370704,0.03292839486079176,0.5350701402805611,0.017367985334764885,0.30676988175062464
83,markov_signs_p0.65,markov_signs,0.65,0.14665135849784883,0.11874468941423721,0.1900998180370704,0.08835400445931883,0.49899799599198397,0.017661954028814472,0.3120022240662302
83,markov_signs_p0.75,markov_signs,0.75,0.334151007624269,0.30669647790753407,0.1900998180370704,0.3230628753606982,0.685370741482966,0.28838211060132857,5.354346206452377
