eval_year,mape
0,0.012586389668285847
10,0.01880366913974285
20,0.013885615393519402
30,0.021856462582945824
40,0.01375104021281004
50,0.016895409673452377
60,0.018093092367053032
70,0.014951685443520546
80,0.01751089282333851
90,0.022647568956017494
100,0.034729473292827606
