eval_year,mape
0,0.012348887510597706
10,0.017214111983776093
20,0.013792846351861954
30,0.013268880546092987
40,0.016728375107049942
50,0.01947304978966713
60,0.01580502651631832
70,0.017465736716985703
80,0.023981712758541107
90,0.026652034372091293
100,0.0349077470600605
