n_runs,mean_y0,mean_y10,mean_y20,mean_y30,mean_y40,mean_y50,mean_y60,mean_y70,mean_y80,mean_y90,mean_y100
1,0.01171938981860876,0.01749666966497898,0.016235463321208954,0.013684755191206932,0.014488130807876587,0.017482969909906387,0.01691867597401142,0.0199532862752676,0.020311085507273674,0.015493659302592278,0.02142549678683281
2,0.012174400966614485,0.016447932925075293,0.015013537835329771,0.01566871628165245,0.013797557447105646,0.017456560395658016,0.017781874164938927,0.018996525555849075,0.019106583669781685,0.017502259463071823,0.018985250033438206
3,0.012125016190111637,0.016245957774420578,0.015709958660105865,0.014903641616304716,0.01359652355313301,0.01864458868900935,0.01715076466401418,0.01791394129395485,0.017460099421441555,0.01897929919262727,0.02254379913210869
4,0.012044511968269944,0.017659958684816957,0.01666298951022327,0.014995639445260167,0.013427357422187924,0.017743738600984216,0.017235526349395514,0.01807065587490797,0.01754115498624742,0.01851630350574851,0.02243154216557741
5,0.011898604035377503,0.01766174230724573,0.016142876259982585,0.0151641009375453,0.013478931225836276,0.017594184167683123,0.016850749775767327,0.018069400638341903,0.01761444006115198,0.019705109670758246,0.023035672307014466
6,0.01170467414582769,0.017906232581784327,0.015844940363119047,0.014885691149781147,0.013892111834138632,0.017693694836149614,0.017211237611869972,0.01840046172340711,0.01941677477831642,0.019236167892813683,0.0220213836679856
7,0.011796704626509122,0.017807358210640296,0.015551784075796604,0.014654718206397124,0.01429729230169739,0.01794788840093783,0.01701035031250545,0.018266929579632624,0.020068908775491372,0.020295577389853343,0.023862292723996297
8,0.011783981579355896,0.017560899606905878,0.01535080187022686,0.015424812329001725,0.014347093063406646,0.01771799649577588,0.016879639588296413,0.01821243134327233,0.019656248739920557,0.019876484060660005,0.02366940095089376
9,0.011922738928761747,0.01730813417169783,0.015216073952615261,0.015256387285060354,0.014229629395736588,0.017956810175544687,0.017199710839324527,0.017924752707282703,0.019690751512017515,0.01970085646543238,0.02344745894273122
10,0.011893952079117299,0.017208511754870415,0.015132001135498285,0.015009751915931702,0.014152695424854755,0.018129770923405886,0.01748762223869562,0.018089312501251696,0.01977335223928094,0.019683901220560074,0.02362908385694027
11,0.011937219734218988,0.01705476726320657,0.015016134828329086,0.014884970997544851,0.014141499064862728,0.018161210570145737,0.017579032108187675,0.018608605150472034,0.01949540297077461,0.02034885453229601,0.023388001051816074
12,0.011895857673759261,0.017256883283456165,0.015012358082458377,0.01512831364137431,0.014204794773831964,0.018111198752497632,0.017331270811458428,0.01907650971164306,0.01924292844099303,0.020344668999314308,0.0232033960831662
13,0.011854394195744624,0.017199322724571593,0.014888454515200395,0.015188913004329571,0.014183667201835375,0.01837450874826083,0.017041353652110465,0.019634095665353995,0.018965994007885456,0.020456993235991552,0.024241654488902826
14,0.011837235585387264,0.017180975393525193,0.014855905502502407,0.015027430573744434,0.014369462949356862,0.018065876460501125,0.017198704050055573,0.019980261900595257,0.019983524523143257,0.020189803625856127,0.024260636818196093
15,0.011811072317262491,0.01712061030169328,0.014809006142119567,0.014960254170000553,0.014568803273141384,0.017881448256472747,0.017161024237672486,0.020051068315903347,0.020199982759853203,0.02087959907948971,0.024438296630978584
16,0.011784884380176663,0.017009937029797584,0.01473890186753124,0.014856769004836679,0.01454550854396075,0.017686243110802025,0.01716593315359205,0.019941673381254077,0.02042585745221004,0.021021042484790087,0.024552629212848842
17,0.011795595397844034,0.01735777873545885,0.014645328635678571,0.014789674759787671,0.015300059910206235,0.017937868011786658,0.017101358622312546,0.020044506253565058,0.020822112667648232,0.021196970935253537,0.024930549347225356
18,0.01187065699034267,0.017306397824237745,0.014782480171157254,0.014810334994561143,0.015488172467384074,0.018040334340184927,0.016988455317914486,0.019724421099656157,0.020877448479748435,0.021716625326209597,0.02442772572653161
