eval_year,mape
0,0.011802999302744865
10,0.021901961416006088
20,0.019522082060575485
30,0.015271632932126522
40,0.012919859029352665
50,0.015041188336908817
60,0.017489811405539513
70,0.018540799617767334
80,0.017784321680665016
90,0.01712731644511223
100,0.02209477126598358
