eval_year,mape
0,0.01258639432489872
10,0.015581232495605946
20,0.013779357075691223
30,0.015589994378387928
40,0.0158693790435791
50,0.01793946512043476
60,0.01749010942876339
70,0.016413569450378418
80,0.024024810642004013
90,0.0225708968937397
100,0.023617660626769066
