,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.4680291131221015,0.36035717138295237,0.06001934287819609,0.1949000916336084,0.10758095493580765,0.4221091103489765,0.566134694986829,0.5171131788769493,0.6327647929177732,0.607980695890846,0.6120257092816366,0.6112141077947283,0.6099204535434889,0.6149344820819408,0.5936134082529669,0.6494867329210803,0.921591140554038,0.9985331134848455,0.9997866222922905,0.9997866222922905,0.9791851550656226
1,0.035696196773106,0.21111969931168176,0.11430391421875992,0.24125458456100937,0.24180790883584657,0.29365612514422434,0.5419949143604946,0.6028086271492562,0.5663832869883174,0.7075222764789033,0.6836043116578383,0.6875954585436305,0.6856886346008793,0.6858573093302586,0.6874426740825241,0.651459729687542,0.7015718488614363,0.8839122484985281,0.9963717520052321,0.9999511452293788,0.991099231808762
2,0.24981366097424682,0.03592047652666594,0.15955581787662432,0.07717578582826355,0.14819036387819587,0.41022138470825925,0.44246292572850565,0.43111096808537247,0.5627974337067319,0.5621397133801747,0.6064482482413104,0.5052452545982616,0.5391984287595842,0.7667571961177508,0.8052728167491595,0.7980892111466954,0.7934330911275341,0.8143612153146602,0.7926890419812417,0.9644611428800302,0.9969018645775963
3,0.21394537735740915,0.365830613238899,0.3898634942405961,0.7894979971055166,0.6235201736873826,0.6683049697464152,0.7025205561789566,0.43443013390620794,0.11595896379735524,0.04208089562685091,0.2991624295390733,0.5074491944174473,0.46405371513451005,0.46798084201703266,0.47327696170005046,0.43691916533621306,0.7558662317301823,0.9755113913960194,0.9893221400161641,0.988996089693099,0.9900891183726455
4,0.07937047217291962,0.15858137005684414,0.057394883033802455,0.314983666266543,0.4273745068392591,0.2914519868285666,0.3257194715476238,0.3580170475348952,0.8295519839222969,0.9244665687666431,0.8730389917613007,0.8788512281938051,0.8788512281938051,0.8788512281938051,0.8788512281938051,0.8788512281938051,0.8788512281938051,0.8804060527389229,0.8668460163543921,0.9611955830821856,0.8793293947545067
5,0.6770874109177244,0.4015514997438491,0.38529821186826496,0.5016488111261883,0.16315706256100046,0.747283174116847,0.5399522565781245,0.3631652065536676,0.408912249786673,0.408912249786673,0.408912249786673,0.45053320413894815,0.09372435366206151,0.3511174951125476,0.7008094969833568,0.7058888160217621,0.7123965799688455,0.6912371603763511,0.9503033540310787,0.9772027499715576,0.9778187516980108
6,0.9436129266952303,0.97543779094134,0.9362399334237558,0.7380757964135942,0.8626050401067129,0.5753065380225084,0.3490171319533964,0.44437658474710984,0.4297450411220627,0.4299903315724902,0.4299903315724902,0.4299903315724902,0.4299903315724902,0.4299903315724902,0.4299903315724902,0.43212947821459197,0.4143611446207065,0.5255160436256986,0.32815596500151295,0.05655327919968772,0.02386245308563246
7,0.9393323477345191,0.8350582250613716,0.6510604232464908,0.6015248539349419,0.715835622286427,0.7149593367704109,0.7149593367704109,0.7149593367704109,0.7149593367704109,0.7149593367704109,0.7149593367704109,0.7149593367704109,0.7149593367704109,0.7149593367704109,0.7149593367704109,0.7224133285881594,0.8163567605836961,0.10415517269355672,0.4408861699290526,0.7680023064412993,0.7529206691484092
8,0.04279937718234874,0.28238454930289203,0.29409316014884784,0.19771741325862155,0.4636577862623815,0.2226037097177106,0.5027896358231594,0.4800727778260565,0.603358044045514,0.5941917655821547,0.6156199018384844,0.5866080346605351,0.58944879784351,0.5748714172049445,0.6515460574555432,0.9138947589094999,0.9957665188605909,1.0,1.0,1.0,0.9964427389637958
9,0.6650997011986783,0.571262186526217,0.3843379094002966,0.2584243467775764,0.039479147162849414,0.29064303466639674,0.23387490011353695,0.35341597320144064,0.47590606230747823,0.4784716387694403,0.44758538070601245,0.5051070582065554,0.8084116770256591,0.7644699187834267,0.779138313773428,0.7775907648014443,0.7775907648014443,0.7786535957224865,0.7651775307871739,0.7807972822261648,0.9773694590892337
10,0.0367163778517814,0.44396241184916196,0.47965654488379433,0.5669700861473033,0.8474346045888432,0.5566249973123406,0.6132507659009283,0.6280693395133357,0.37321449246205224,0.6311771792810092,0.6100477444397717,0.6156521895207056,0.6156521895207056,0.6156521895207056,0.6156521895207056,0.6010677836794024,0.6248257766842115,0.9058341693993094,0.9307533577069191,0.9000796064239752,0.9713342942341056
11,0.9121655939797834,0.7115337292601496,0.9281328150296796,0.8767316845679489,0.7070540456575727,0.7446261245545673,0.6670630896448998,0.6204052715007206,0.23673365806050164,0.1704561088134801,0.2354444245365378,0.21873450170584335,0.21872961169039928,0.21872961169039928,0.21872961169039928,0.21872961169039928,0.21963197077266364,0.20774085274710202,0.25877360265054505,0.026516586320934767,0.03141626589405931
12,0.5710736771486259,0.6958525995162237,0.8061134158061863,0.6577494819884815,0.9375308849373913,0.9800076051600043,0.8090766171290266,0.7623367858764991,0.48768704236269567,0.43045913272997427,0.45095944703751345,0.4430535868914233,0.4430136396234426,0.4430136396234426,0.4436797580747526,0.4458735467297056,0.4095569642927688,0.4491949077278699,0.08804985552892632,0.0025512613992400425,0.0052892133326727315
13,0.17036224040619638,0.05906361597504058,0.10968447185799725,0.554972826970626,0.5721347027761918,0.5564850720211586,0.8005609188828477,0.9561078136223224,0.8602738975638113,0.6864438698412257,0.35149575671254757,0.29330907076789736,0.3162674722867754,0.3153014755602213,0.3113215737635995,0.3113215737635995,0.3113215737635995,0.3113215737635995,0.3113215737635995,0.3210157877963557,0.1301307777562395
