run_idx,0,10,20,30,40,50,60,70,80,90,100
0,0.03668724745512,0.0669883117079734,0.0745135173201561,0.1372573673725128,0.1453187018632888,0.0836888030171394,0.1464717090129852,0.1271945387125015,0.0945606380701065,0.2300336211919784,0.1236368790268898
1,0.0618282295763492,0.1022843942046165,0.1187333613634109,0.1291371881961822,0.1247237101197242,0.1260110288858413,0.2272561937570572,0.1192532479763031,0.1540443450212478,0.1268026381731033,0.093164287507534
2,0.0770158171653747,0.0909767672419548,0.101857341825962,0.1024572774767875,0.1316415667533874,0.1353317201137542,0.1770023256540298,0.1245041862130165,0.1521027088165283,0.1020695716142654,0.2251725643873214
3,0.0586289465427398,0.0938191041350364,0.1029842048883438,0.0998709499835968,0.0921923071146011,0.0672439932823181,0.109299711883068,0.1262958794832229,0.2184586822986602,0.1060599535703659,0.1039524748921394
4,0.0653709843754768,0.0554013438522815,0.1039916947484016,0.1162649169564247,0.1219742745161056,0.2426542937755584,0.0831215903162956,0.0545483343303203,0.24725441634655,0.1413877308368683,0.2406972795724868
5,0.0521641746163368,0.0808023586869239,0.1399109959602356,0.1035406216979026,0.1332425773143768,0.0969183370471,0.2352188378572464,0.1159151867032051,0.1114283204078674,0.1294135898351669,0.2292812615633011
6,0.082507848739624,0.0966637283563613,0.0980467200279235,0.0674162060022354,0.154699221253395,0.193107932806015,0.0839839652180671,0.1317435801029205,0.1830432265996933,0.23940110206604,0.2485593408346176
7,0.0526226311922073,0.0669059231877327,0.0834714993834495,0.110020712018013,0.0825518667697906,0.1676777899265289,0.2364750504493713,0.1269331276416778,0.2235415428876876,0.0992624089121818,0.195954144001007
8,0.0763870924711227,0.053505539894104,0.073659099638462,0.1124873608350753,0.1283141821622848,0.2057235389947891,0.2085569947957992,0.0683970376849174,0.2472758740186691,0.1770910322666168,0.1472621262073516
9,0.0582486875355243,0.0745735466480255,0.0742228329181671,0.1441389918327331,0.0856885462999343,0.1473549008369445,0.118057794868946,0.1861281543970108,0.1203822568058967,0.1865417510271072,0.3744977712631225
10,0.0644254088401794,0.0673804208636283,0.097974307835102,0.1707888543605804,0.1287073642015457,0.0965622439980506,0.1630173623561859,0.1664982140064239,0.2196747809648513,0.148495465517044,0.1320313811302185
11,0.0719592273235321,0.0860093384981155,0.0890840366482734,0.1177668496966362,0.1115426868200302,0.1774258911609649,0.126343622803688,0.1577267497777938,0.1033488810062408,0.1162167489528656,0.0650385469198226
12,0.0640044808387756,0.1259705275297165,0.1074974238872528,0.083654299378395,0.1365940570831298,0.1200761422514915,0.1053684204816818,0.1383136808872223,0.0833606347441673,0.1931320428848266,0.2437961995601654
13,0.0744485855102539,0.0999201461672782,0.104828767478466,0.0884589999914169,0.0878287032246589,0.1676864922046661,0.105208896100521,0.1846992522478103,0.1175721064209938,0.1244929581880569,0.1300928741693496
14,0.0658350586891174,0.0806139558553695,0.1032000109553337,0.1104749515652656,0.2243037819862365,0.0723302960395813,0.1259240061044693,0.1755270808935165,0.126551404595375,0.2597337365150451,0.2441016137599945
15,0.0604902058839798,0.0916620343923568,0.0909314006567001,0.1501032412052154,0.0853760465979576,0.2336498349905014,0.1296653002500534,0.147485613822937,0.1048892438411712,0.2229647487401962,0.1159414425492286
16,0.0867744088172912,0.0662045702338218,0.0714305192232132,0.1115199625492096,0.2055333405733108,0.0851293951272964,0.1522383689880371,0.2554901242256164,0.1910140812397003,0.2321491986513137,0.2461339235305786
17,0.087976798415184,0.0808250084519386,0.1131777092814445,0.0971250981092453,0.1184761524200439,0.1364137977361679,0.0984716117382049,0.226590946316719,0.1464924365282058,0.226336121559143,0.1731300503015518
18,0.036146380007267,0.0829365849494934,0.0920562818646431,0.0850563794374466,0.1642510294914245,0.1169327720999717,0.1215878576040268,0.2371615171432495,0.1222452372312545,0.1375044882297516,0.1855402886867523
19,0.0646904483437538,0.0823972150683403,0.0821662992238998,0.1020683273673057,0.0926970019936561,0.1147365048527717,0.1382183283567428,0.1342425197362899,0.1549981534481048,0.2431561797857284,0.1099919900298118
20,0.0663180872797966,0.0799638330936431,0.1045769825577735,0.1257921159267425,0.1247633025050163,0.1244076415896415,0.1173496395349502,0.1593549996614456,0.0739526078104972,0.1081423461437225,0.2399528175592422
21,0.0630240812897682,0.0937187075614929,0.1174139156937599,0.1114585176110267,0.1980605721473693,0.1399305909872055,0.1075559854507446,0.1278448104858398,0.09010611474514,0.0857407823204994,0.1554828733205795
22,0.0642381608486175,0.0732158944010734,0.0823729485273361,0.1319109499454498,0.1392984390258789,0.0766563862562179,0.1199754476547241,0.1723474860191345,0.1719415634870529,0.2033169716596603,0.2547217905521393
23,0.0478157550096511,0.0866591930389404,0.1079260185360908,0.1402567625045776,0.0976557061076164,0.0979336947202682,0.1389273256063461,0.1207231059670448,0.119841381907463,0.1269855499267578,0.0811680704355239
24,0.0498970299959182,0.0659049227833747,0.1182889565825462,0.1886337250471115,0.0939918309450149,0.1405535787343979,0.2331921905279159,0.1660356074571609,0.1077750325202941,0.1991091966629028,0.2337101995944976
25,0.0696811899542808,0.0858898386359214,0.0805103555321693,0.091476559638977,0.1767830848693847,0.1179938837885856,0.1179372742772102,0.1570615172386169,0.1370841562747955,0.1468427032232284,0.1674520820379257
26,0.0775410011410713,0.0570187866687774,0.1010465994477272,0.1507511734962463,0.1208573877811431,0.1362835466861724,0.1561712622642517,0.1903494447469711,0.1820102035999298,0.1011064946651458,0.0622147507965564
27,0.0477063320577144,0.1248937919735908,0.0871269479393959,0.1270021498203277,0.2153066098690033,0.1423607021570205,0.17474065721035,0.1238846406340599,0.2408970296382904,0.150899276137352,0.1039384081959724
28,0.0551779493689537,0.0783026441931724,0.1130450963973999,0.1029129475355148,0.123905137181282,0.0805738940834999,0.2198160588741302,0.1157150045037269,0.1450428962707519,0.2325132936239242,0.2270562350749969
29,0.0750848725438118,0.0622489638626575,0.0996634066104888,0.1270331293344497,0.0761077478528022,0.1550359278917312,0.1647469401359558,0.1306324601173401,0.2364011704921722,0.1294934898614883,0.1110887601971626
