eval_year,mape
0,0.06469044834375381
10,0.0823972150683403
20,0.08216629922389984
30,0.10206832736730576
40,0.09269700199365616
50,0.11473650485277176
60,0.13821832835674286
70,0.13424251973628998
80,0.15499815344810486
90,0.24315617978572845
100,0.10999199002981186
